time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2013-07-19,17.4,12.9,23.4,,,,3.7,,,
2013-07-20,17.7,10.2,27.6,,,,4.1,,,
2013-07-21,20.0,11.8,29.2,,,,3.9,,,
2013-07-22,19.8,13.3,29.9,,,291.0,4.0,,,
2013-07-23,20.9,12.1,30.5,,,312.0,5.0,,,
2013-07-24,20.9,14.8,28.4,,,,4.9,,,
2013-07-25,23.1,15.8,31.1,,,,3.9,,,
2013-07-26,24.4,15.5,33.6,,,318.0,5.1,,,
2013-07-27,25.5,16.5,35.1,,,332.0,4.5,,,
2013-07-28,25.1,18.8,34.7,,,234.0,5.7,,,
2013-07-29,15.6,13.3,19.7,,,,3.1,,,
2013-07-30,17.3,11.4,24.4,,,,3.3,,,
2013-07-31,19.7,11.4,28.8,,,278.0,3.7,,,
2013-08-01,21.7,12.8,31.3,,,292.0,4.3,,,
2013-08-02,23.4,15.3,33.7,,,,3.8,,,
2013-08-03,22.6,17.4,29.5,,,268.0,5.4,,,
2013-08-04,22.7,16.0,30.7,,,,3.8,,,
2013-08-05,23.7,16.0,32.8,,,288.0,4.8,,,
2013-08-06,22.3,15.8,29.9,,,293.0,4.1,,,
2013-08-07,18.8,14.9,25.3,,,254.0,5.6,,,
2013-08-08,17.2,14.3,22.9,,,222.0,4.5,,,
2013-08-09,17.2,13.8,22.7,,,,4.1,,,
2013-08-10,17.0,9.4,24.9,,,,4.6,,,
2013-08-11,18.9,12.9,26.5,,,,3.8,,,
2013-08-12,19.6,11.9,29.3,,,271.0,4.8,,,
2013-08-13,20.0,13.1,28.5,,,224.0,5.2,,,
2013-08-14,18.4,13.8,25.0,,,,4.6,,,
2013-08-15,18.3,10.3,27.1,,,,4.6,,,
2013-08-16,19.3,12.0,27.1,,,,3.6,,,
2013-08-17,20.4,12.2,28.9,,,126.0,5.5,,,
2013-08-18,21.8,14.5,29.7,,,,5.4,,,
2013-08-19,19.4,16.4,25.4,,,,4.5,,,
2013-08-20,17.4,9.9,25.1,,,248.0,5.1,,,
2013-08-21,17.9,10.1,26.4,,,,4.8,,,
2013-08-22,19.5,11.4,28.5,,,,4.8,,,
2013-08-23,21.3,14.7,29.6,,,249.0,5.3,,,
2013-08-24,16.2,12.6,25.1,,,,3.0,,,
2013-08-25,14.4,10.9,20.4,,,,3.7,,,
2013-08-26,15.4,10.6,22.0,,,,4.1,,,
2013-08-27,14.5,11.5,19.7,,,,3.9,,,
2013-08-28,15.8,11.3,22.9,,,,4.2,,,
2013-08-29,16.9,11.1,24.0,,,,4.0,,,
2013-08-30,16.9,10.3,25.4,,,,4.4,,,
2013-08-31,17.8,11.4,26.0,,,,4.5,,,
2013-09-01,17.6,11.9,25.4,,,,4.9,,,
2013-09-02,16.8,10.7,25.2,,,,4.5,,,
2013-09-03,17.8,9.9,27.5,,,,4.0,,,
2013-09-04,20.2,11.8,30.5,,,,3.8,,,
2013-09-05,20.7,13.2,29.6,,,,4.9,,,
2013-09-06,19.4,13.2,28.5,,,248.0,4.2,,,
2013-09-07,18.3,14.4,24.8,,,,4.0,,,
2013-09-08,16.7,13.4,21.6,,,,3.7,,,
2013-09-09,15.0,10.8,21.9,,,195.0,4.3,,,
2013-09-10,13.9,9.3,21.3,,,,5.5,,,
2013-09-11,11.2,7.8,15.8,,,,4.1,,,
2013-09-12,11.9,8.4,17.3,,,,4.3,,,
2013-09-13,12.1,6.2,20.6,,,,3.5,,,
2013-09-14,13.2,6.0,21.3,,,,3.2,,,
2013-09-15,12.5,11.0,14.1,,,,2.6,,,
2013-09-16,10.7,8.8,12.9,,,,2.2,,,
2013-09-17,9.2,6.2,13.5,,,221.0,6.3,,,
2013-09-18,10.3,7.0,15.8,,,,3.1,,,
2013-09-19,12.9,9.7,18.9,,,,2.6,,,
2013-09-20,14.1,10.5,21.6,,,,2.9,,,
2013-09-21,13.9,7.6,22.0,,,,3.4,,,
2013-09-22,13.9,7.9,21.2,,,,3.4,,,
2013-09-23,13.8,7.0,23.5,,,,3.0,,,
2013-09-24,14.7,7.6,24.5,,,335.0,3.9,,,
2013-09-25,14.4,7.7,24.2,,,322.0,3.9,,,
2013-09-26,14.4,10.9,20.5,,,,2.6,,,
2013-09-27,16.8,11.0,26.3,,,,2.6,,,
2013-09-28,16.3,10.4,23.9,,,,4.1,,,
2013-09-29,14.0,10.5,19.0,,,,4.5,,,
2013-09-30,14.3,11.4,20.7,,,,2.5,,,
2013-10-01,15.5,12.2,21.3,,,,2.9,,,
2013-10-02,14.5,8.6,23.7,,,,2.0,,,
2013-10-03,15.6,10.7,22.5,,,,3.3,,,
2013-10-04,16.1,12.6,23.5,,,,3.2,,,
2013-10-05,13.0,11.4,16.3,,,,2.6,,,
2013-10-06,13.1,10.9,17.9,,,,2.3,,,
2013-10-07,13.8,9.7,20.8,,,,4.2,,,
2013-10-08,14.0,11.0,19.2,,,,3.6,,,
2013-10-09,13.1,11.5,17.2,,,,2.7,,,
2013-10-10,8.6,3.3,11.5,,,,4.8,,,
2013-10-11,5.1,1.9,11.3,,,,4.0,,,
2013-10-12,4.9,2.3,10.3,,,,2.3,,,
2013-10-13,7.1,2.0,14.0,,,,2.6,,,
2013-10-14,8.4,4.7,14.5,,,,2.8,,,
2013-10-15,8.9,6.6,12.5,,,,2.4,,,
2013-10-16,10.6,7.8,14.8,,,,1.5,,,
2013-10-17,12.1,7.5,19.8,,,,2.7,,,
2013-10-18,9.4,3.0,19.9,,,,2.5,,,
2013-10-19,10.9,4.6,21.4,,,328.0,2.9,,,
2013-10-20,10.9,8.3,14.1,,,276.0,5.4,,,
2013-10-21,12.8,6.7,20.4,,,,5.3,,,
2013-10-22,15.7,10.7,20.1,,,356.0,9.7,,,
2013-10-23,15.3,11.9,19.7,,,268.0,5.6,,,
2013-10-24,12.1,7.4,19.4,,,315.0,4.5,,,
2013-10-25,15.7,10.7,22.4,,,333.0,8.9,,,
2013-10-26,12.6,7.4,22.2,,,,2.6,,,
2013-10-27,11.5,9.1,15.1,,,311.0,3.5,,,
2013-10-28,11.1,5.7,21.4,,,,3.0,,,
2013-10-29,9.0,7.9,11.0,,,,2.0,,,
2013-10-30,8.7,4.5,15.7,,,,2.7,,,
2013-10-31,7.8,2.0,16.0,,,,2.6,,,
2013-11-01,9.0,5.0,13.9,,,,2.0,,,
2013-11-02,9.5,8.6,12.2,,,,2.0,,,
2013-11-03,7.0,2.3,9.4,,,,3.6,,,
2013-11-04,3.8,2.0,5.4,,,,1.5,,,
2013-11-05,4.7,2.4,7.7,,,,3.5,,,
2013-11-06,6.0,2.6,9.5,,,,1.9,,,
2013-11-07,7.4,3.0,15.2,,,,3.4,,,
2013-11-08,8.8,3.7,17.1,,,,3.2,,,
2013-11-09,6.3,3.8,9.3,,,,3.5,,,
2013-11-10,2.5,0.4,4.7,,,,5.2,,,
2013-11-11,0.7,-2.2,6.9,,,,3.5,,,
2013-11-12,0.9,-3.9,10.0,,,,2.7,,,
2013-11-13,1.9,-1.1,6.7,,,,3.6,,,
2013-11-14,2.6,1.5,3.5,,,,2.7,,,
2013-11-15,0.5,-0.9,2.1,,,,1.5,,,
2013-11-16,2.4,-1.2,9.5,,,,2.1,,,
2013-11-17,2.1,-0.4,4.9,,,,1.8,,,
2013-11-18,8.0,1.3,12.4,,,29.0,13.2,,,
2013-11-19,6.6,1.6,11.9,,,177.0,8.7,,,
2013-11-20,-0.3,-1.6,1.1,,,195.0,5.3,,,
2013-11-21,-1.6,-3.1,0.2,,,,1.6,,,
2013-11-22,-1.3,-4.1,3.2,,,,2.0,,,
2013-11-23,-3.1,-6.3,1.8,,,,1.7,,,
2013-11-24,-1.7,-5.2,4.0,,,,2.9,,,
2013-11-25,1.1,-0.8,5.4,,,,1.9,,,
2013-11-26,-1.3,-3.3,2.7,,,,2.0,,,
2013-11-27,-4.1,-7.4,1.4,,,,3.2,,,
2013-11-28,-4.5,-8.1,3.1,,,,2.0,,,
2013-11-29,-3.8,-7.1,2.6,,,,1.6,,,
2013-11-30,-2.1,-3.6,3.0,,,,1.1,,,
2013-12-01,-3.1,-7.6,3.9,,,,2.0,,,
2013-12-02,-2.8,-5.4,3.9,,,,2.6,,,
2013-12-03,0.2,-4.1,7.0,,,349.0,4.2,,,
2013-12-04,0.6,-2.9,7.4,,,352.0,3.4,,,
2013-12-06,-0.8,-4.4,6.3,,,,2.3,,,
2013-12-07,-1.0,-4.3,7.4,,,333.0,2.9,,,
2013-12-08,-1.0,-4.4,7.3,,,347.0,3.2,,,
2013-12-09,0.6,-3.0,5.8,,,,3.2,,,
2013-12-10,1.3,-2.4,8.2,,,,2.8,,,
2013-12-11,2.2,-1.0,9.2,,,,3.6,,,
2013-12-12,1.1,-2.1,9.6,,,,3.1,,,
2013-12-13,-0.5,-3.7,8.0,,,,3.2,,,
2013-12-14,-0.6,-3.9,8.1,,,336.0,3.8,,,
2013-12-15,0.9,-3.8,7.9,,,355.0,4.2,,,
2013-12-16,3.0,-0.3,9.9,,,345.0,3.7,,,
2013-12-17,2.8,-0.3,11.4,,,318.0,4.1,,,
2013-12-18,2.7,-0.2,9.5,,,,3.5,,,
2013-12-19,2.7,-1.1,7.0,,,335.0,5.2,,,
2013-12-20,3.4,1.2,6.8,,,,5.1,,,
2013-12-21,2.3,0.2,7.6,,,,2.6,,,
2013-12-22,3.1,0.1,7.1,,,,2.9,,,
2013-12-23,4.0,2.2,9.1,,,,3.4,,,
2013-12-24,8.5,2.9,11.3,,,35.0,17.2,,,
2013-12-25,9.2,5.0,11.7,,,37.0,12.2,,,
2013-12-26,1.0,0.1,4.4,,,,6.8,,,
2013-12-27,0.2,-2.6,3.5,,,,1.8,,,
2013-12-28,5.3,-1.1,9.4,,,21.0,14.3,,,
2013-12-29,2.1,0.5,6.9,,,236.0,3.2,,,
2013-12-30,-1.1,-4.1,3.9,,,,2.7,,,
2014-01-02,2.4,-1.1,5.2,,,,4.9,,,
2014-01-03,0.7,-1.6,4.2,,,,3.0,,,
2014-01-04,3.2,1.7,6.3,,,,3.7,,,
2014-01-05,1.6,-0.5,4.9,,,264.0,5.2,,,
2014-01-06,1.4,-2.4,6.9,,,,3.0,,,
2014-01-07,4.6,1.8,12.5,,,353.0,3.8,,,
2014-01-08,5.4,2.3,11.9,,,,3.8,,,
2014-01-09,5.7,1.5,13.3,,,,3.4,,,
2014-01-10,6.7,3.5,12.5,,,352.0,3.6,,,
2014-01-11,4.6,1.7,8.5,,,,3.3,,,
2014-01-12,3.4,-0.5,10.4,,,,3.0,,,
2014-01-13,1.8,-0.8,5.1,,,,3.2,,,
2014-01-14,0.8,-0.1,2.7,,,,0.3,,,
2014-01-15,1.0,-1.8,4.7,,,,1.9,,,
2014-01-16,4.0,0.6,7.5,,,18.0,7.2,,,
2014-01-17,3.1,-0.5,8.6,,,205.0,3.7,,,
2014-01-18,5.5,-1.5,10.3,,,37.0,15.1,,,
2014-01-19,8.3,2.2,12.2,,,39.0,14.1,,,
2014-01-20,2.3,0.4,4.1,,,,4.1,,,
2014-01-21,1.5,0.3,3.7,,,,1.9,,,
2014-01-22,0.5,-3.4,8.7,,,,2.7,,,
2014-01-23,0.8,-0.9,2.7,,,,1.5,,,
2014-01-24,0.3,-3.4,3.7,,,,5.2,,,
2014-01-25,-2.3,-7.5,5.7,,,,2.9,,,
2014-01-26,0.9,-1.6,4.2,,,,3.6,,,
2014-01-27,0.6,-2.2,6.7,,,,2.4,,,
2014-01-28,-2.7,-7.0,3.5,,,344.0,3.6,,,
2014-01-29,-0.4,-6.8,3.6,,,15.0,12.9,,,
2014-01-30,2.4,-2.7,5.3,,,31.0,13.1,,,
2014-01-31,-0.4,-5.1,8.2,,,277.0,3.5,,,
2014-02-01,2.2,-2.8,8.5,,,,6.9,,,
2014-02-02,0.7,0.1,2.3,,,,1.7,,,
2014-02-03,2.9,-1.2,9.7,,,,7.2,,,
2014-02-04,3.7,1.4,8.5,,,,5.3,,,
2014-02-05,4.4,0.2,6.4,,,41.0,12.5,,,
2014-02-06,1.7,-2.5,6.1,,,,2.2,,,
2014-02-07,3.2,0.2,7.1,,,,7.6,,,
2014-02-08,0.2,-2.9,2.7,,,298.0,3.9,,,
2014-02-09,1.1,-1.8,6.2,,,232.0,5.5,,,
2014-02-10,4.3,-1.4,7.7,,,39.0,19.1,,,
2014-02-11,2.5,-1.5,9.1,,,,3.7,,,
2014-02-12,2.0,-1.6,9.4,,,,3.1,,,
2014-02-13,1.2,-0.6,6.6,,,,5.7,,,
2014-02-14,1.2,0.0,3.1,,,,2.6,,,
2014-02-15,6.7,2.0,11.1,,,76.0,6.5,,,
2014-02-16,1.2,0.2,3.9,,,,1.1,,,
2014-02-17,2.0,-1.4,8.2,,,,2.4,,,
2014-02-18,2.6,-2.1,9.5,,,,3.7,,,
2014-02-19,3.2,2.2,4.8,,,,2.0,,,
2014-02-20,3.7,-0.6,11.8,,,,2.9,,,
2014-02-21,2.8,2.0,4.7,,,,3.5,,,
2014-02-22,3.0,0.4,8.0,,,,2.8,,,
2014-02-23,3.4,0.1,11.6,,,,3.2,,,
2014-02-24,3.8,-2.0,11.3,,,4.0,7.8,,,
2014-02-25,4.0,-2.3,10.5,,,14.0,5.6,,,
2014-02-26,3.8,-0.1,7.2,,,,9.9,,,
2014-02-27,2.4,-0.2,7.4,,,,1.9,,,
2014-02-28,1.9,-0.1,5.5,,,,2.7,,,
2014-03-01,1.6,-0.5,7.2,,,,1.2,,,
2014-03-02,2.0,-0.1,8.0,,,223.0,4.1,,,
2014-03-03,0.4,-0.8,1.8,,,,3.4,,,
2014-03-04,1.0,-0.8,4.1,,,,2.3,,,
2014-03-05,2.8,-2.5,9.4,,,,3.3,,,
2014-03-06,4.3,-1.2,13.1,,,,3.8,,,
2014-03-07,4.8,-2.4,15.9,,,348.0,4.3,,,
2014-03-08,6.4,-1.2,19.1,,,,3.8,,,
2014-03-09,7.2,-0.3,19.1,,,5.0,3.7,,,
2014-03-10,7.4,-0.1,17.4,,,5.0,5.7,,,
2014-03-11,7.5,0.4,19.2,,,357.0,4.7,,,
2014-03-12,8.3,0.2,18.6,,,6.0,6.7,,,
2014-03-13,8.3,0.4,20.0,,,339.0,4.4,,,
2014-03-14,8.6,0.8,19.7,,,318.0,4.7,,,
2014-03-15,7.8,1.5,14.6,,,,5.5,,,
2014-03-16,9.4,5.4,17.0,,,287.0,4.5,,,
2014-03-17,10.9,2.5,23.8,,,,3.7,,,
2014-03-18,11.7,3.7,22.4,,,346.0,5.3,,,
2014-03-19,10.9,4.6,19.4,,,301.0,3.9,,,
2014-03-20,11.5,3.0,19.4,,,19.0,11.7,,,
2014-03-21,13.1,5.6,20.9,,,256.0,6.3,,,
2014-03-22,7.0,4.0,11.2,,,280.0,4.8,,,
2014-03-23,2.2,0.5,4.5,,,198.0,8.2,,,
2014-03-24,1.8,-0.7,6.9,,,,3.7,,,
2014-03-25,2.8,-2.1,8.5,,,,3.9,,,
2014-03-26,4.4,-0.7,10.7,,,34.0,7.5,,,
2014-03-27,4.8,-2.1,11.7,,,,7.4,,,
2014-03-28,7.4,-0.9,15.3,,,0.0,7.6,,,
2014-03-29,12.6,9.5,16.3,,,37.0,20.1,,,
2014-03-30,13.6,8.5,18.7,,,39.0,12.4,,,
2014-03-31,10.8,2.8,20.6,,,346.0,3.7,,,
2014-04-01,11.2,3.7,21.0,,,,4.6,,,
2014-04-02,12.1,4.4,21.0,,,22.0,6.2,,,
2014-04-03,13.8,12.6,15.0,,,33.0,14.8,,,
2014-04-04,14.0,9.5,18.4,,,38.0,10.8,,,
2014-04-05,11.5,9.2,15.3,,,,3.3,,,
2014-04-06,13.7,9.0,21.2,,,,4.7,,,
2014-04-07,14.1,5.6,23.8,,,,4.0,,,
2014-04-08,10.2,7.3,14.1,,,,5.4,,,
2014-04-09,10.4,3.8,18.6,,,,3.4,,,
2014-04-10,11.8,3.5,21.7,,,320.0,5.0,,,
2014-04-11,13.5,4.7,23.2,,,,4.4,,,
2014-04-12,12.4,6.1,19.6,,,341.0,4.1,,,
2014-04-13,12.5,7.7,18.6,,,,3.3,,,
2014-04-14,12.0,3.9,20.9,,,,4.8,,,
2014-04-15,10.4,3.6,17.9,,,,4.8,,,
2014-04-16,8.7,0.7,17.2,,,,5.6,,,
2014-04-17,9.6,1.1,19.2,,,,4.6,,,
2014-04-18,7.9,3.6,11.9,,,246.0,4.7,,,
2014-04-19,5.8,2.7,8.7,,,196.0,4.9,,,
2014-04-20,8.5,0.7,16.9,,,197.0,6.4,,,
2014-04-21,9.1,6.2,13.5,,,,3.7,,,
2014-04-22,11.2,4.0,19.6,,,,3.0,,,
2014-04-23,12.9,7.4,22.4,,,278.0,4.9,,,
2014-04-24,13.4,4.6,22.6,,,,4.4,,,
2014-04-25,12.9,9.5,18.5,,,,6.8,,,
2014-04-26,13.5,8.2,21.2,,,,5.9,,,
2014-04-27,7.4,5.9,9.3,,,199.0,5.2,,,
2014-04-28,6.3,4.4,8.8,,,,4.6,,,
2014-04-29,9.5,5.1,15.3,,,,2.8,,,
2014-04-30,8.2,5.5,11.7,,,,3.8,,,
2014-05-01,10.9,6.1,16.9,,,,4.4,,,
2014-05-02,8.1,5.3,11.5,,,,4.1,,,
2014-05-03,10.1,7.6,15.1,,,,4.1,,,
2014-05-04,9.8,5.4,17.0,,,187.0,5.2,,,
2014-05-05,12.4,2.8,22.6,,,,3.8,,,
2014-05-06,12.2,5.9,21.8,,,,4.2,,,
2014-05-07,10.9,8.5,15.3,,,,2.7,,,
2014-05-08,12.5,4.5,19.9,,,,3.2,,,
2014-05-09,16.3,10.7,22.1,,,,5.0,,,
2014-05-10,14.5,8.9,22.1,,,338.0,4.2,,,
2014-05-11,10.8,4.9,16.7,,,,7.0,,,
2014-05-12,8.0,4.6,13.3,,,,4.5,,,
2014-05-13,6.9,4.9,10.7,,,217.0,5.4,,,
2014-05-14,8.1,4.4,12.9,,,198.0,4.9,,,
2014-05-15,9.0,2.9,15.5,,,,5.4,,,
2014-05-16,9.7,0.9,18.9,,,,5.4,,,
2014-05-17,11.6,4.2,18.2,,,,3.5,,,
2014-05-18,13.9,5.0,22.9,,,210.0,5.1,,,
2014-05-19,15.7,12.7,19.2,,,16.0,16.6,,,
2014-05-20,17.8,13.8,22.7,,,40.0,17.0,,,
2014-05-21,19.2,16.3,23.0,,,34.0,20.7,,,
2014-05-22,19.7,13.3,24.0,,,27.0,18.9,,,
2014-05-23,14.9,8.7,23.2,,,,6.8,,,
2014-05-24,14.1,7.7,21.9,,,208.0,6.1,,,
2014-05-25,12.6,6.1,17.5,,,,3.6,,,
2014-05-26,12.2,8.1,17.6,,,,4.7,,,
2014-05-27,10.0,7.6,13.1,,,,2.0,,,
2014-05-28,12.2,7.5,18.2,,,,4.1,,,
2014-05-29,14.2,8.4,20.7,,,,4.5,,,
2014-05-30,14.1,7.7,21.3,,,233.0,6.1,,,
2014-05-31,14.7,9.2,21.0,,,,5.4,,,
2014-06-01,15.1,8.3,21.2,,,196.0,5.2,,,
2014-06-02,15.2,8.5,21.6,,,191.0,5.7,,,
2014-06-03,15.4,10.1,21.6,,,,5.4,,,
2014-06-04,12.9,9.4,18.7,,,,3.1,,,
2014-06-05,14.5,8.2,22.8,,,,4.4,,,
2014-06-06,17.7,7.7,28.9,,,247.0,4.9,,,
2014-06-07,21.1,11.3,30.9,,,,4.2,,,
2014-06-08,23.0,13.2,33.4,,,296.0,4.6,,,
2014-06-09,22.0,14.3,34.4,,,339.0,4.9,,,
2014-06-10,21.4,14.0,32.3,,,,3.6,,,
2014-06-11,21.6,12.1,31.4,,,223.0,5.9,,,
2014-06-13,20.4,15.0,29.7,,,259.0,4.4,,,
2014-06-14,18.6,13.0,25.6,,,,4.9,,,
2014-06-15,15.4,12.4,20.2,,,,4.8,,,
2014-06-16,17.3,11.1,24.9,,,,6.6,,,
2014-06-17,14.1,9.6,22.7,,,,3.8,,,
2014-06-18,13.4,9.2,20.3,,,,4.6,,,
2014-06-19,14.8,8.2,24.3,,,,4.5,,,
2014-06-20,17.4,9.1,25.6,,,,4.9,,,
2014-06-21,19.4,9.8,29.4,,,,5.7,,,
2014-06-22,21.8,14.1,30.2,,,240.0,4.2,,,
2014-06-23,20.4,14.2,28.0,,,,5.1,,,
2014-06-24,19.1,12.9,27.2,,,,5.3,,,
2014-06-25,18.3,13.5,23.9,,,,4.3,,,
2014-06-26,18.0,10.1,25.4,,,,6.2,,,
2014-06-27,19.4,11.5,26.7,,,179.0,5.6,,,
2014-06-28,20.1,12.9,27.6,,,,3.9,,,
2014-06-29,14.9,10.4,19.3,,,,4.5,,,
2014-06-30,13.8,9.6,19.9,,,224.0,4.7,,,
2014-07-01,16.0,7.5,25.0,,,,4.2,,,
2014-07-02,15.1,13.2,18.0,,,,2.0,,,
2014-07-03,19.0,9.3,29.3,,,245.0,4.6,,,
2014-07-04,21.6,14.7,25.2,,,17.0,15.6,,,
2014-07-05,18.0,13.9,23.5,,,,2.3,,,
2014-07-06,19.9,12.0,30.3,,,295.0,4.9,,,
2014-07-07,16.7,14.4,20.2,,,,4.0,,,
2014-07-08,11.8,9.7,13.8,,,,2.9,,,
2014-07-09,11.1,8.6,15.4,,,,5.2,,,
2014-07-10,9.7,7.8,11.9,,,,2.3,,,
2014-07-11,13.1,9.8,17.8,,,,2.0,,,
2014-07-13,16.2,12.7,21.3,,,,3.0,,,
2014-07-14,16.9,13.4,21.7,,,,3.0,,,
2014-07-15,19.4,13.0,26.6,,,,4.2,,,
2014-07-16,20.2,11.5,29.1,,,,4.5,,,
2014-07-17,22.1,13.2,31.5,,,285.0,4.5,,,
2014-07-18,22.6,13.6,32.5,,,283.0,3.7,,,
2014-07-19,21.7,14.6,28.4,,,356.0,6.7,,,
2014-07-20,19.0,10.8,25.1,,,236.0,6.7,,,
2014-07-21,12.7,9.8,15.6,,,,2.0,,,
2014-07-22,15.7,13.2,19.4,,,,2.6,,,
2014-07-23,18.5,14.9,24.3,,,,2.8,,,
2014-07-24,17.7,14.6,22.4,,,,2.7,,,
2014-07-25,17.9,10.6,25.8,,,,3.6,,,
2014-07-26,15.9,13.6,21.4,,,,4.0,,,
2014-07-27,17.7,11.9,24.7,,,,4.5,,,
2014-07-28,17.4,13.6,24.4,,,209.0,3.6,,,
2014-07-29,13.7,12.6,16.5,,,,3.8,,,
2014-07-30,15.3,12.5,18.5,,,,1.7,,,
2014-07-31,19.7,14.8,26.5,,,,3.9,,,
2014-08-01,21.3,17.3,27.7,,,,3.9,,,
2014-08-02,17.8,14.5,25.1,,,,4.4,,,
2014-08-03,16.8,13.8,22.5,,,,3.3,,,
2014-08-04,16.7,11.6,24.9,,,,4.0,,,
2014-08-05,17.2,10.9,24.7,,,231.0,5.0,,,
2014-08-06,17.6,10.8,24.5,,,247.0,4.2,,,
2014-08-07,18.0,11.6,25.2,,,,3.4,,,
2014-08-08,19.4,12.7,28.0,,,,2.7,,,
2014-08-09,19.0,14.7,26.0,,,,1.6,,,
2014-08-10,20.8,15.4,30.3,,,,2.7,,,
2014-08-11,19.2,15.7,25.2,,,,3.9,,,
2014-08-12,16.6,13.9,23.4,,,,1.4,,,
2014-08-13,15.0,11.5,20.4,,,,4.1,,,
2014-08-14,12.9,8.7,18.3,,,,3.0,,,
2014-08-15,11.9,7.9,16.9,,,325.0,4.0,,,
2014-08-16,13.4,7.7,20.6,,,,4.1,,,
2014-08-17,14.7,6.9,23.4,,,,4.2,,,
2014-08-18,16.8,9.2,25.8,,,,3.4,,,
2014-08-19,16.1,11.9,22.6,,,202.0,4.9,,,
2014-08-20,15.2,11.8,20.1,,,,3.9,,,
2014-08-21,15.3,10.6,22.3,,,,4.3,,,
2014-08-22,14.9,7.4,24.5,,,,4.2,,,
2014-08-23,15.3,10.9,21.5,,,,6.5,,,
2014-08-24,14.8,9.7,22.2,,,,3.9,,,
2014-08-25,13.4,7.8,19.4,,,,2.6,,,
2014-08-26,13.4,12.1,15.1,,,,1.6,,,
2014-08-27,17.1,12.3,24.1,,,255.0,3.7,,,
2014-08-28,17.6,10.8,26.1,,,,3.1,,,
2014-08-29,17.6,13.5,25.9,,,284.0,3.8,,,
2014-08-30,18.9,15.3,25.2,,,208.0,3.9,,,
2014-08-31,18.3,14.5,24.7,,,,5.1,,,
2014-09-01,15.1,10.4,21.1,,,232.0,5.7,,,
2014-09-02,14.6,7.9,21.9,,,,4.2,,,
2014-09-03,15.7,9.9,22.5,,,,4.4,,,
2014-09-04,17.0,9.8,25.9,,,,3.5,,,
2014-09-05,16.7,12.4,22.7,,,332.0,4.6,,,
2014-09-06,16.6,9.3,26.6,,,,3.6,,,
2014-09-07,18.1,11.8,27.9,,,,3.2,,,
2014-09-08,18.8,11.7,28.8,,,,4.0,,,
2014-09-09,17.2,13.7,21.5,,,,3.7,,,
2014-09-10,18.1,14.4,25.7,,,,3.7,,,
2014-09-11,16.7,12.1,24.3,,,,4.8,,,
2014-09-12,14.9,9.7,21.7,,,,4.3,,,
2014-09-13,15.6,8.4,23.1,,,,3.5,,,
2014-09-14,17.3,12.6,24.4,,,,3.6,,,
2014-09-15,16.5,11.3,24.7,,,278.0,3.2,,,
2014-09-16,16.9,10.3,25.8,,,296.0,4.5,,,
2014-09-17,18.1,12.9,23.8,,,14.0,9.6,,,
2014-09-18,17.0,14.4,20.6,,,,5.6,,,
2014-09-19,16.7,13.4,24.4,,,230.0,4.5,,,
2014-09-20,15.4,12.4,20.0,,,,3.1,,,
2014-09-21,13.9,11.5,18.1,,,,2.3,,,
2014-09-22,14.4,10.5,21.7,,,,3.8,,,
2014-09-23,12.3,6.3,21.6,,,252.0,3.6,,,
2014-09-24,11.1,6.9,17.4,,,,3.1,,,
2014-09-25,12.7,9.2,18.8,,,,3.2,,,
2014-09-26,12.5,6.4,21.1,,,,2.8,,,
2014-09-27,13.7,6.7,24.5,,,,3.2,,,
2014-09-28,14.7,8.2,25.0,,,300.0,5.0,,,
2014-09-29,14.0,8.0,22.1,,,299.0,3.9,,,
2014-09-30,13.6,11.9,16.6,,,,0.9,,,
2014-10-01,16.3,13.1,23.4,,,,3.3,,,
2014-10-02,14.9,9.5,22.6,,,,3.1,,,
2014-10-03,14.2,8.2,22.9,,,,2.9,,,
2014-10-04,15.5,9.4,23.2,,,262.0,4.4,,,
2014-10-05,13.4,8.4,21.1,,,,3.4,,,
2014-10-06,13.4,8.6,21.1,,,,4.1,,,
2014-10-07,13.3,10.5,19.3,,,,3.3,,,
2014-10-08,15.2,8.5,21.6,,,9.0,11.8,,,
2014-10-09,18.4,14.5,22.4,,,27.0,16.6,,,
2014-10-10,15.4,12.1,21.3,,,221.0,4.4,,,
2014-10-11,14.4,11.2,20.5,,,304.0,3.5,,,
2014-10-12,15.0,7.9,21.5,,,4.0,9.4,,,
2014-10-15,13.1,8.6,20.0,,,,2.9,,,
2014-10-16,11.6,8.9,14.1,,,,2.9,,,
2014-10-17,13.3,11.3,18.8,,,,3.0,,,
2014-10-18,13.0,6.8,23.5,,,,3.1,,,
2014-10-19,13.1,7.0,23.8,,,335.0,3.5,,,
2014-10-20,14.3,8.6,25.7,,,,2.6,,,
2014-10-21,13.5,10.1,18.6,,,,6.2,,,
2014-10-22,5.1,2.8,9.5,,,208.0,10.2,,,
2014-10-23,4.1,-1.1,13.1,,,,3.5,,,
2014-10-24,5.3,-1.0,16.0,,,,3.4,,,
2014-10-25,9.4,4.8,16.1,,,,2.8,,,
2014-10-26,10.6,6.8,18.9,,,,3.1,,,
2014-10-27,9.1,3.9,18.3,,,,3.2,,,
2014-10-28,8.2,2.7,17.4,,,354.0,3.1,,,
2014-10-29,7.9,2.7,17.8,,,345.0,3.5,,,
2014-10-30,7.7,2.0,18.7,,,340.0,3.2,,,
