date,tmedia,tmax,tmin,tclasse,ptot,pclasse,vmedia,vraffica,settore_prevalente,tempo_permanenza,durata_calma,vclasse,umedia,umin,umax,uclasse,rtot,rclasse,hdd_base18,hdd_base20,cdd_base18
2017-08-25,17.6,24.4,11.6,MZ00,0.0,MZ,1.6,7.1,SSE,420.0,60.0,MZZZZZ,69.0,42.0,89.0,AZ00,,M0,0.0,2.0,0.0
2017-08-26,19.0,28.7,13.4,MZ00,0.0,MZ,1.2,6.8,NNW,400.0,40.0,MZZZZZ,57.0,18.0,87.0,AZ00,,M0,0.0,0.0,0.0
2017-08-27,19.8,28.1,13.0,MZ00,0.0,MZ,1.3,6.9,NNW,430.0,40.0,MZZZZZ,49.0,20.0,65.0,AZ00,,M0,0.0,0.0,0.0
2017-08-28,20.4,26.5,15.1,MZ00,0.0,MZ,1.4,7.3,NNW,440.0,20.0,MZZZZZ,51.0,23.0,74.0,AZ0*,,M0,0.0,0.0,0.0
2017-08-29,17.9,23.8,13.7,MZ00,0.0,MZ,1.5,8.1,SSE,350.0,170.0,MZZYYZ,70.0,52.0,90.0,AZ00,,M0,0.0,1.3,0.0
2017-08-30,17.9,24.1,12.6,MZ00,0.2,MY,1.5,7.6,SSE,320.0,140.0,MZZYYZ,75.0,51.0,94.0,AZ00,,M0,0.0,1.7,0.0
2017-08-31,14.5,16.5,11.8,MZ00,4.6,MZ,0.7,3.4,N,440.0,150.0,MZZYYZ,88.0,71.0,95.0,AZ**,,M0,3.9,5.9,0.0
2017-09-01,14.8,21.1,10.0,MZ00,0.2,MY,1.6,8.2,NW,560.0,20.0,MZZZZZ,57.0,23.0,95.0,AZ00,,M0,0.0,4.5,0.0
2017-09-02,11.1,13.5,9.7,MZ00,0.0,MZ,3.6,12.6,NW,1020.0,0.0,MZZZZZ,46.0,40.0,64.0,AZ*0,,M0,6.4,8.4,0.0
2017-09-03,12.3,20.1,5.7,MZ00,0.0,MZ,1.4,8.8,NW,300.0,120.0,MZZYYZ,42.0,12.0,65.0,AZ00,,M0,5.1,7.1,0.0
2017-09-04,13.1,18.7,7.8,MZ00,0.0,MZ,1.5,7.4,SSE,380.0,110.0,MZZYYZ,57.0,34.0,75.0,AZ00,,M0,4.8,6.8,0.0
2017-09-05,15.6,22.7,10.2,MZ00,0.0,MZ,1.9,8.1,SSE,540.0,50.0,MZZZZZ,60.0,36.0,82.0,AZ00,,M0,0.0,3.6,0.0
2017-09-06,16.6,22.1,11.0,MZ00,0.0,MZ,2.4,10.4,NW,860.0,10.0,MZZZZZ,49.0,26.0,80.0,AZ00,,M0,0.0,3.5,0.0
2017-09-07,14.7,22.1,7.5,MZ00,0.0,MZ,1.6,7.3,NNW,490.0,80.0,MZZYYZ,40.0,14.0,68.0,AZ00,,M0,3.2,5.2,0.0
2017-09-08,12.8,18.6,6.6,MZ00,0.0,MZ,1.7,7.9,SSE,440.0,100.0,MZZYYZ,72.0,48.0,95.0,AZ00,,M0,5.4,7.4,0.0
2017-09-09,10.2,15.4,4.8,MZ00,4.4,MZ,1.0,6.3,NNW,350.0,140.0,MZZYYZ,80.0,45.0,95.0,AZ*0,,M0,7.9,9.9,0.0
2017-09-10,9.4,16.0,4.0,MZ00,0.0,MZ,1.6,8.5,NW,460.0,80.0,MZZYYZ,63.0,34.0,92.0,AZ00,,M0,8.0,10.0,0.0
2017-09-11,11.9,18.4,4.7,MZ00,0.0,MZ,3.1,13.2,NNW,630.0,0.0,MZZZZZ,47.0,20.0,83.0,AZ00,,M0,6.5,8.5,0.0
2017-09-12,10.5,14.3,5.5,MZ00,0.0,MZ,2.5,11.4,NW,870.0,30.0,MZZZZZ,42.0,29.0,57.0,AZ00,,M0,8.1,10.1,0.0
2017-09-13,11.7,20.3,3.9,MZ00,0.0,MZ,1.7,7.0,SSE,390.0,70.0,MZZZZZ,51.0,30.0,81.0,AZ00,,M0,5.9,7.9,0.0
2017-09-14,11.8,17.5,3.3,MZ00,0.8,MZ,1.4,13.3,NW,460.0,130.0,MZZYYZ,51.0,11.0,84.0,AZ00,,M0,7.6,9.6,0.0
2017-09-15,6.4,12.3,0.9,MZ00,0.0,MZ,1.2,5.6,SE,330.0,80.0,MZZYYZ,48.0,18.0,84.0,AZ00,,M0,11.4,13.4,0.0
2017-09-16,7.9,15.3,1.6,MZ00,0.0,MZ,1.0,7.1,N,430.0,100.0,MZZYYZ,58.0,25.0,84.0,AZ00,,M0,9.6,11.6,0.0
2017-09-17,8.0,12.9,2.9,MZ00,0.0,MZ,1.2,8.2,N,370.0,70.0,MZZZZZ,55.0,29.0,77.0,AZ00,,M0,10.1,12.1,0.0
2017-09-18,8.0,12.4,3.3,MZ00,0.0,MZ,1.8,8.0,SSE,380.0,60.0,MZZZZZ,58.0,38.0,77.0,AZ00,,M0,10.2,12.2,0.0
2017-09-19,7.8,10.5,5.1,MZ00,0.0,MZ,3.6,12.6,NW,1230.0,0.0,MZZZZZ,43.0,34.0,55.0,AZ00,,M0,10.2,12.2,0.0
2017-09-20,8.9,17.8,1.6,MZ00,0.0,MZ,1.1,7.9,NNW,330.0,90.0,MZZYYZ,39.0,10.0,69.0,AZ00,,M0,8.3,10.3,0.0
2017-09-21,9.0,17.7,1.5,MZ00,0.0,MZ,1.6,7.9,N,410.0,60.0,MZZZZZ,46.0,24.0,66.0,AZ00,,M0,8.4,10.4,0.0
2017-09-22,10.8,17.4,5.4,MZ00,0.0,MZ,1.6,8.3,SSE,450.0,40.0,MZZZZZ,52.0,29.0,80.0,AZ00,,M0,6.6,8.6,0.0
2017-09-23,10.5,17.8,5.1,MZ00,0.0,MZ,1.7,8.3,SSE,460.0,30.0,MZZZZZ,69.0,42.0,86.0,AZ00,,M0,6.6,8.6,0.0
2017-09-24,12.1,19.1,5.6,MZ00,0.0,MZ,1.5,9.6,NNW,420.0,90.0,MZZYYZ,51.0,23.0,70.0,AZ00,,M0,5.7,7.7,0.0
2017-09-25,8.9,14.3,3.7,MZ00,0.0,MZ,1.5,6.7,SE,490.0,90.0,MZZYYZ,71.0,55.0,83.0,AZ00,,M0,9.0,11.0,0.0
2017-09-26,10.6,14.7,8.5,MZ00,0.0,MZ,1.6,8.5,SSE,470.0,250.0,MZZYYZ,74.0,52.0,87.0,AZ00,,M0,6.4,8.4,0.0
2017-09-27,11.4,15.2,9.1,MZ00,0.0,MZ,1.1,6.7,SSE,390.0,270.0,MZZYYZ,72.0,53.0,84.0,AZ00,,M0,5.9,7.9,0.0
2017-09-28,12.4,19.4,7.1,MZ00,0.0,MZ,1.3,8.0,N,380.0,200.0,MZZYYZ,68.0,37.0,89.0,AZ00,,M0,4.8,6.8,0.0
2017-09-29,11.7,17.2,7.3,MZ00,0.0,MZ,1.5,8.1,SSE,430.0,200.0,MZZYYZ,76.0,55.0,93.0,AZ00,,M0,5.8,7.8,0.0
2017-09-30,10.0,14.8,6.6,MZ00,0.2,MY,1.4,6.4,SSE,500.0,90.0,MZZYYZ,85.0,58.0,99.0,AZ00,,M0,7.3,9.3,0.0
2017-10-01,9.5,12.7,8.1,MZ00,0.2,MY,1.8,7.1,SSE,980.0,0.0,MZZZZZ,90.0,70.0,100.0,AZ00,,M0,7.6,9.6,0.0
2017-10-02,10.0,13.7,8.0,MZ00,0.0,MZ,1.5,6.7,SSE,670.0,110.0,MZZYYZ,85.0,65.0,99.0,AZ00,,M0,7.2,9.2,0.0
2017-10-03,11.6,18.3,5.6,MZ00,0.8,MZ,1.3,10.1,NNW,480.0,60.0,MZZZZZ,71.0,42.0,93.0,AZ00,,M0,6.1,8.1,0.0
2017-10-04,9.0,14.3,3.0,MZ00,0.0,MZ,1.2,5.3,NNW,450.0,100.0,MZZYYZ,58.0,24.0,90.0,AZ00,,M0,9.4,11.4,0.0
2017-10-05,16.0,24.0,8.0,MZ00,0.0,MZ,2.5,11.3,NW,670.0,0.0,MZZZZZ,24.0,9.0,45.0,AZ00,,M0,0.0,4.0,0.0
2017-10-06,11.3,15.5,2.6,MZ00,0.0,MZ,4.7,17.6,NW,1070.0,10.0,MZZZZZ,33.0,20.0,48.0,AZ00,,M0,9.0,11.0,0.0
2017-10-07,8.8,16.1,1.2,MZ00,0.0,MZ,1.7,7.4,NNW,510.0,20.0,MZZZZZ,26.0,8.0,48.0,AZ00,,M0,9.4,11.4,0.0
2017-10-08,11.8,16.3,5.8,MZ00,0.0,MZ,2.1,11.9,NW,660.0,30.0,MZZZZZ,38.0,27.0,58.0,AZ00,,M0,7.0,9.0,0.0
2017-10-09,8.1,15.9,2.4,MZ00,0.0,MZ,1.5,7.3,N,380.0,60.0,MZZZZZ,51.0,28.0,73.0,AZ00,,M0,8.9,10.9,0.0
2017-10-10,8.5,16.6,2.5,MZ00,0.0,MZ,1.3,7.7,N,370.0,70.0,MZZZZZ,61.0,27.0,77.0,AZ00,,M0,8.5,10.5,0.0
2017-10-11,8.5,15.4,2.8,MZ00,0.0,MZ,1.7,7.2,NNW,440.0,60.0,MZZZZZ,66.0,46.0,85.0,AZ00,,M0,8.9,10.9,0.0
2017-10-12,12.2,21.3,7.6,MZ00,0.0,MZ,1.3,8.8,NNW,620.0,50.0,MZZZZZ,43.0,13.0,64.0,AZ00,,M0,3.6,5.6,0.0
2017-10-13,12.1,18.4,8.1,MZ00,0.0,MZ,1.7,8.4,NNW,600.0,40.0,MZZZZZ,51.0,35.0,68.0,AZ00,,M0,4.8,6.8,0.0
2017-10-14,12.4,20.3,7.3,MZ00,0.0,MZ,1.6,7.6,NNW,640.0,40.0,MZZZZZ,47.0,26.0,61.0,AZ00,,M0,4.2,6.2,0.0
2017-10-15,12.4,20.2,7.3,MZ00,0.0,MZ,1.5,7.1,NNW,660.0,20.0,MZZZZZ,50.0,26.0,66.0,AZ00,,M0,4.3,6.3,0.0
2017-10-16,12.2,21.1,6.5,MZ00,0.0,MZ,1.4,6.7,NNW,630.0,20.0,MZZZZZ,41.0,18.0,60.0,AZ00,,M0,4.2,6.2,0.0
2017-10-17,11.3,19.7,5.8,MZ00,0.0,MZ,1.3,7.5,NNW,450.0,110.0,MZZYYZ,47.0,22.0,77.0,AZ00,,M0,5.3,7.3,0.0
2017-10-18,8.8,15.7,3.5,MZ00,0.0,MZ,1.4,8.0,NNW,410.0,90.0,MZZYYZ,62.0,30.0,83.0,AZ00,,M0,8.4,10.4,0.0
2017-10-19,8.8,13.9,4.4,MZ00,0.0,MZ,1.5,6.5,SE,390.0,160.0,MZZYYZ,75.0,46.0,90.0,AZ00,,M0,8.9,10.9,0.0
2017-10-20,9.3,17.5,3.3,MZ00,0.0,MZ,1.3,6.3,NNW,430.0,40.0,MZZZZZ,62.0,22.0,89.0,AZ00,,M0,7.6,9.6,0.0
2017-10-21,10.3,18.0,7.1,MZ00,0.0,MZ,1.4,6.8,NNW,390.0,90.0,MZZYYZ,70.0,39.0,92.0,AZ0*,,M0,5.5,7.5,0.0
2017-10-22,6.7,10.1,2.2,MZ00,0.0,MZ,3.8,15.3,NW,820.0,0.0,MZZZZZ,47.0,28.0,81.0,AZ*0,,M0,11.9,13.9,0.0
2017-10-23,7.9,11.6,3.7,MZ00,0.0,MZ,3.7,14.9,NW,1260.0,0.0,MZZZZZ,38.0,25.0,60.0,AZ00,,M0,10.4,12.4,0.0
2017-10-24,12.2,20.0,6.7,MZ00,0.0,MZ,1.2,11.1,NNW,400.0,120.0,MZZYYZ,34.0,17.0,52.0,AZ00,,M0,4.7,6.7,0.0
2017-10-25,10.4,16.9,6.4,MZ00,0.0,MZ,1.6,7.7,NNW,610.0,10.0,MZZZZZ,38.0,22.0,49.0,AZ00,,M0,6.4,8.4,0.0
2017-10-26,14.3,21.2,8.3,MZ00,0.0,MZ,1.9,7.7,NNW,850.0,10.0,MZZZZZ,25.0,16.0,40.0,AZ00,,M0,3.3,5.3,0.0
2017-10-27,13.2,16.1,5.6,MZ00,0.0,MZ,4.1,17.0,NW,920.0,60.0,MZZZZZ,34.0,26.0,52.0,AZ00,,M0,7.2,9.2,0.0
2017-10-28,10.6,17.3,2.7,MZ00,0.0,MZ,2.3,11.5,NW,710.0,30.0,MZZZZZ,23.0,6.0,60.0,AZ00,,M0,8.0,10.0,0.0
2017-10-29,12.3,15.1,8.4,MZ0Z,0.0,MZ,5.1,17.8,NW,1160.0,10.0,MZZZZZ,33.0,13.0,44.0,AZ00,,M0,6.5,8.5,0.0
2017-10-30,6.8,12.3,1.4,MZ00,0.0,MZ,1.5,10.1,N,360.0,110.0,MZZYYZ,53.0,36.0,82.0,AZ00,,M0,11.2,13.2,0.0
2017-10-31,5.8,11.4,1.4,MZ00,0.0,MZ,1.1,6.8,NNW,300.0,110.0,MZZYYZ,65.0,41.0,82.0,AZ00,,M0,11.6,13.6,0.0
2017-11-01,5.4,12.0,0.9,MZ00,0.0,MZ,1.4,6.7,NNW,630.0,40.0,MZZZZZ,53.0,27.0,67.0,AZ00,,M0,11.6,13.6,0.0
2017-11-02,6.9,13.7,2.8,MZ00,0.0,MZ,1.2,8.0,NNW,470.0,20.0,MZZZZZ,48.0,32.0,74.0,AZ00,,M0,9.8,11.8,0.0
2017-11-03,6.2,12.7,2.0,MZ00,0.0,MZ,1.4,7.1,NNW,460.0,110.0,MZZYYZ,47.0,29.0,72.0,AZ00,,M0,10.7,12.7,0.0
2017-11-04,4.8,8.5,1.4,MZ00,15.6,MZ,0.7,5.0,N,210.0,240.0,MZZYYZ,75.0,56.0,96.0,AZ*0,,M0,13.1,15.1,0.0
2017-11-05,3.9,6.6,2.4,MZ00,14.2,MZ,2.6,12.0,NW,820.0,230.0,MZZYYZ,70.0,39.0,97.0,AZ*0,,M0,13.5,15.5,0.0
2017-11-06,1.5,4.0,0.1,MZ00,2.0,MZ,2.2,12.3,NW,490.0,110.0,MZZYYZ,69.0,40.0,98.0,AZ**,,M0,16.0,18.0,0.0
2017-11-07,2.9,7.8,-0.5,MZ00,0.0,MZ,1.5,6.5,SSE,380.0,50.0,MZZZZZ,88.0,59.0,99.0,AY**,,M0,14.4,16.4,0.0
2017-11-08,1.7,2.8,0.6,MZ00,2.6,MZ,1.2,4.6,SE,670.0,40.0,MZZZZZ,98.0,95.0,99.0,AZ00,,M0,16.3,18.3,0.0
2017-11-09,2.3,4.4,1.2,MZ00,3.2,MZ,1.0,3.7,SE,500.0,150.0,MZZYYZ,95.0,82.0,100.0,AZ00,,M0,15.2,17.2,0.0
2017-11-10,3.8,9.1,-0.8,MZ00,0.0,MZ,0.9,7.1,NNW,440.0,130.0,MZZYYZ,69.0,34.0,98.0,AY**,,M0,13.9,15.9,0.0
2017-11-11,8.1,10.6,3.4,MZ00,0.0,MZ,3.2,15.9,NW,820.0,0.0,MZZZZZ,45.0,30.0,72.0,AZ00,,M0,11.0,13.0,0.0
2017-11-12,7.4,11.7,-1.9,MZ00,2.4,MZ,3.0,13.2,NW,820.0,0.0,MZZZZZ,51.0,24.0,91.0,AZ*0,,M0,13.1,15.1,0.0
2017-11-13,-0.1,1.9,-2.3,MZ00,0.0,MZ,4.0,15.1,NW,1240.0,0.0,MZZYYZ,49.0,33.0,76.0,AZ*0,,M0,18.2,20.2,0.0
2017-11-14,-0.3,7.6,-5.6,MZ00,0.0,MZ,1.0,8.0,NNW,490.0,80.0,MZZYYZ,48.0,15.0,69.0,AZ00,,M0,17.0,19.0,0.0
2017-11-15,1.2,9.1,-2.4,MZ00,0.0,MZ,1.0,5.3,NNW,760.0,40.0,MZZYYZ,53.0,21.0,69.0,AZ00,,M0,14.7,16.7,0.0
2017-11-16,2.4,12.4,-2.3,MZ00,0.0,MZ,1.0,5.0,NNW,630.0,40.0,MZZYYZ,57.0,27.0,72.0,AZ00,,M0,13.0,15.0,0.0
2017-11-17,3.2,12.0,-0.4,MZ00,0.0,MZ,1.2,5.4,NNW,710.0,40.0,MZZZZZ,49.0,17.0,69.0,AZ00,,M0,12.2,14.2,0.0
2017-11-18,3.4,11.6,-1.3,MZ00,0.0,MZ,1.2,10.1,NNW,640.0,60.0,MZZZZZ,39.0,6.0,72.0,AZ00,,M0,12.9,14.9,0.0
2017-11-19,6.9,9.6,0.6,MZ00,0.0,MZ,3.6,16.6,NW,960.0,10.0,MZZZZZ,27.0,6.0,41.0,AZ00,,M0,12.9,14.9,0.0
2017-11-20,7.4,13.5,1.3,MZ00,0.0,MZ,1.7,10.8,NW,470.0,90.0,MZZYYZ,24.0,12.0,34.0,AZ0*,,M0,10.6,12.6,0.0
2017-11-21,9.7,14.1,4.1,MZ00,0.0,MZ,1.6,11.6,NW,460.0,70.0,MZZZZZ,29.0,20.0,47.0,AZ00,,M0,8.9,10.9,0.0
2017-11-22,3.4,8.7,-1.3,MZ00,0.0,MZ,1.2,6.6,NNW,440.0,140.0,MZZYYZ,56.0,33.0,83.0,AZ00,,M0,14.3,16.3,0.0
2017-11-23,2.4,7.6,-1.5,MZ00,0.0,MZ,1.1,5.0,NNW,420.0,90.0,MYZYYY,68.0,42.0,83.0,AZ00,,M0,15.0,17.0,0.0
2017-11-24,2.3,6.2,-0.9,MZ00,0.0,MZ,0.8,5.2,NNW,260.0,230.0,MZZYYZ,74.0,57.0,82.0,AZ00,,M0,15.4,17.4,0.0
2017-11-25,3.5,8.8,0.0,MZ00,1.6,MZ,2.3,13.0,NW,740.0,260.0,MZZYYZ,66.0,32.0,96.0,AZ*0,,M0,13.6,15.6,0.0
2017-11-26,-1.1,0.3,-4.0,MZ00,0.0,MZ,4.1,13.4,NW,1180.0,10.0,MZZYYZ,33.0,24.0,47.0,AZ00,,M0,19.9,21.9,0.0
2017-11-27,-1.3,4.3,-5.2,MZ00,0.0,MZ,1.0,9.1,,,220.0,MZZ00Z,37.0,16.0,62.0,AZ00,,M0,18.5,20.5,0.0
2017-11-28,-2.1,1.5,-4.6,MZ00,0.0,MZ,1.1,6.1,,,180.0,MZZ00Z,53.0,32.0,73.0,AZ00,,M0,19.6,21.6,0.0
2017-11-29,-1.7,3.0,-5.5,MZ00,0.0,MZ,1.5,9.4,NW,420.0,110.0,MZZYYZ,54.0,36.0,72.0,AZ00,,M0,19.3,21.3,0.0
2017-11-30,-2.4,-0.7,-4.5,MZ00,0.0,MZ,3.3,11.3,NW,1010.0,0.0,MZZYYZ,40.0,33.0,51.0,AZ00,,M0,20.6,22.6,0.0
2017-12-01,-5.0,-2.9,-7.4,MZ00,0.4,MY,,,,,,M00000,71.0,44.0,93.0,AY**,,M0,23.2,25.2,0.0
2017-12-02,-5.0,-3.5,-9.2,MZ00,0.4,MY,1.4,7.4,SE,620.0,0.0,MYZYYY,91.0,84.0,94.0,AY**,,M0,24.4,26.4,0.0
2017-12-03,-5.2,0.5,-9.9,MZ00,0.0,MZ,1.0,4.6,NNW,610.0,30.0,MYZYYY,73.0,36.0,91.0,AZ0*,,M0,22.7,24.7,0.0
2017-12-04,0.0,7.5,-4.3,MZ00,0.0,MZ,1.1,8.3,NNW,500.0,90.0,MZZYYZ,54.0,24.0,72.0,AZ0*,,M0,16.4,18.4,0.0
2017-12-05,0.6,10.0,-2.5,MZ00,0.0,MY,1.1,4.2,NNW,710.0,60.0,MZZYYZ,51.0,19.0,65.0,AZ00,,M0,14.3,16.3,0.0
2017-12-06,0.6,9.0,-2.6,MZ00,0.0,MY,1.1,5.0,NNW,700.0,30.0,MZZYYZ,54.0,27.0,66.0,AZ00,,M0,14.8,16.8,0.0
2017-12-07,1.1,6.9,-2.0,MZ00,0.0,MY,1.1,7.2,NNW,600.0,50.0,MZZYYZ,51.0,28.0,64.0,AZ00,,M0,15.6,17.6,0.0
2017-12-08,1.0,7.1,-3.8,MZ00,1.2,MY,2.4,14.4,NW,600.0,10.0,MYZYYY,62.0,33.0,97.0,AY**,,M0,16.4,18.4,0.0
2017-12-09,-5.7,-3.0,-9.3,MZ00,0.4,MY,2.2,11.1,NW,730.0,30.0,MZZYYZ,50.0,26.0,87.0,AZ00,,M0,24.2,26.2,0.0
2017-12-10,-6.7,-4.5,-7.9,MZ00,41.6,MY,1.0,6.0,SSE,500.0,10.0,MYZYYY,79.0,31.0,94.0,AY**,,M0,24.2,26.2,0.0
2017-12-11,-5.7,-0.8,-8.1,MZ00,52.6,MY,,,,,,M00000,94.0,90.0,97.0,AY**,,M0,22.5,24.5,0.0
2017-12-12,-1.6,2.3,-8.7,MZ00,0.0,MY,0.8,4.8,NNW,410.0,70.0,MYZYYY,78.0,58.0,93.0,AY**,,M0,21.2,23.2,0.0
2017-12-13,-3.4,1.6,-9.7,MZ00,0.4,MY,1.4,8.8,NNW,450.0,40.0,MZZYYZ,58.0,27.0,92.0,AZ00,,M0,22.1,24.1,0.0
2017-12-14,3.7,6.7,-2.1,MZ00,0.0,MZ,1.8,8.7,N,460.0,0.0,MZZZZZ,52.0,31.0,88.0,AZ00,,M0,15.7,17.7,0.0
2017-12-15,0.1,4.3,-3.0,MZ00,0.2,MY,2.4,12.8,NW,660.0,0.0,MZZYYZ,57.0,30.0,94.0,AY**,,M0,17.4,19.4,0.0
2017-12-16,-1.7,0.8,-4.5,MY**,0.0,MY,3.0,11.0,NW,1010.0,10.0,MYZYYY,52.0,36.0,84.0,AY**,,M0,19.9,21.9,0.0
2017-12-17,-4.0,0.1,-8.8,MZ00,0.0,MY,1.8,11.1,NW,650.0,30.0,MZZYYZ,48.0,31.0,63.0,AZ00,,M0,22.4,24.4,0.0
2017-12-18,-4.6,0.6,-8.8,MZ00,0.0,MY,1.1,6.7,NNW,440.0,140.0,MZZYYZ,63.0,32.0,94.0,AY**,,M0,22.1,24.1,0.0
2017-12-19,-4.6,1.7,-9.0,MZ00,0.0,MY,1.0,4.9,NNW,510.0,80.0,MZZYYZ,66.0,40.0,81.0,AZ00,,M0,21.7,23.7,0.0
2017-12-20,-4.1,2.2,-7.3,MZ00,0.0,MY,0.8,4.0,NNW,610.0,120.0,MYZYYY,70.0,40.0,84.0,AZ00,,M0,20.6,22.6,0.0
2017-12-21,1.8,11.6,-6.1,MZ00,0.0,MZ,1.1,4.7,NNW,930.0,30.0,MZZYYZ,57.0,28.0,80.0,AZ00,,M0,15.3,17.3,0.0
2017-12-22,4.6,10.6,1.2,MZ00,0.0,MZ,1.0,5.5,NNW,620.0,100.0,MZZYYZ,60.0,36.0,71.0,AZ00,,M0,12.1,14.1,0.0
2017-12-23,3.6,12.6,-0.6,MZ00,0.0,MY,1.2,5.3,NNW,1000.0,10.0,MZZZZZ,49.0,17.0,69.0,AZ00,,M0,12.0,14.0,0.0
2017-12-24,4.8,14.5,0.8,MZ00,0.0,MZ,1.2,5.4,NNW,940.0,10.0,MZZZZZ,45.0,16.0,60.0,AZ00,,M0,10.4,12.4,0.0
2017-12-25,0.8,6.7,-4.0,MZ00,0.0,MY,0.9,4.0,NNW,600.0,70.0,MZZYYZ,59.0,33.0,81.0,AZ00,,M0,16.7,18.7,0.0
2017-12-26,-1.5,1.9,-4.2,MZ00,0.0,MY,1.0,4.0,SSE,440.0,60.0,MYZYYY,84.0,67.0,99.0,AY**,,M0,19.2,21.2,0.0
2017-12-27,-1.4,-0.2,-2.2,MZ00,7.0,MY,2.5,15.9,NW,600.0,0.0,MYZYYY,83.0,44.0,99.0,AY**,,M0,19.2,21.2,0.0
2017-12-28,-3.3,-1.6,-6.3,MZ00,0.0,MY,3.5,13.9,NW,1270.0,0.0,MZZYYZ,41.0,26.0,57.0,AZ00,,M0,22.0,24.0,0.0
2017-12-29,-2.6,3.8,-8.3,MZ00,2.2,MY,1.9,11.8,NNW,510.0,50.0,MZZYYZ,50.0,24.0,98.0,AY**,,M0,20.3,22.3,0.0
2017-12-30,2.3,8.4,-1.0,MZ00,19.8,MZ,1.5,9.3,NNW,480.0,20.0,MYZYYY,87.0,50.0,98.0,AY**,,M0,14.3,16.3,0.0
2017-12-31,3.2,7.9,-0.5,MZ00,0.0,MY,1.3,7.8,NNW,560.0,150.0,MYZYYY,68.0,31.0,93.0,AY**,,M0,14.3,16.3,0.0
2018-01-01,2.2,6.4,-0.6,MZ00,2.6,MZ,2.8,15.2,NW,820.0,0.0,MYZYYY,59.0,21.0,97.0,AY**,,M0,15.1,17.1,0.0
2018-01-02,1.0,3.2,-0.9,MZ00,2.4,MZ,2.4,14.0,NW,600.0,0.0,MZZZZZ,60.0,24.0,95.0,AZ*0,,M0,16.9,18.9,0.0
2018-01-03,3.8,10.9,0.4,MZ00,3.2,MZ,2.1,21.6,NNW,420.0,10.0,MZZZZZ,79.0,37.0,96.0,AZ*0,,M0,12.4,14.4,0.0
2018-01-04,4.9,11.5,0.3,MZ00,35.6,MZ,1.9,12.8,NW,490.0,100.0,MZZYYZ,79.0,44.0,99.0,AZ00,,M0,12.1,14.1,0.0
2018-01-05,4.6,10.5,1.2,MZZ0,0.0,MZ,1.2,8.0,NNW,310.0,190.0,MZZYYZ,78.0,52.0,99.0,AZ00,,M0,12.1,14.1,0.0
2018-01-06,1.1,1.9,0.1,MZ00,1.2,MZ,0.8,3.3,SSE,490.0,300.0,MZZYYZ,99.0,97.0,99.0,AZ00,,M0,17.0,19.0,0.0
2018-01-07,0.7,1.5,0.0,MZ00,31.4,MZ,0.4,4.9,SE,250.0,690.0,MZZYYZ,99.0,97.0,99.0,AZ00,,M0,17.3,19.3,0.0
2018-01-08,0.8,2.1,0.0,MZ00,77.0,MZ,0.6,6.6,ESE,180.0,630.0,MZZYYZ,98.0,95.0,100.0,AZ00,,M0,17.0,19.0,0.0
2018-01-09,0.5,1.5,-2.7,MZ00,6.4,MY,1.0,4.9,SE,410.0,200.0,MYZYYY,95.0,80.0,99.0,AZ00,,M0,18.6,20.6,0.0
2018-01-10,-1.2,3.0,-3.8,MZ00,0.0,MY,,,,,,M00000,86.0,66.0,95.0,AY**,,M0,18.4,20.4,0.0
2018-01-11,-2.5,4.6,-6.2,MZ00,0.0,MZ,0.9,3.9,NNW,570.0,40.0,MYZYYY,82.0,52.0,94.0,AY**,,M0,18.8,20.8,0.0
2018-01-12,-2.1,4.0,-5.5,MZ00,0.0,MZ,0.7,2.9,NNW,550.0,140.0,MYZYYY,79.0,50.0,90.0,AZ00,,M0,18.8,20.8,0.0
2018-01-13,-3.8,3.3,-7.5,MZ00,0.0,MZ,0.7,2.9,NNW,610.0,0.0,MYZYYY,78.0,49.0,91.0,AZ00,,M0,20.1,22.1,0.0
2018-01-14,-3.1,1.4,-6.6,MZ00,0.0,MZ,,,,,,M00000,80.0,56.0,91.0,AY**,,M0,20.6,22.6,0.0
2018-01-15,-1.6,4.4,-5.7,MZ00,0.0,MZ,1.0,6.3,,,90.0,MYZ00Y,78.0,46.0,93.0,AY**,,M0,18.7,20.7,0.0
2018-01-16,4.3,8.4,0.0,MZ00,0.0,MZ,1.9,11.3,NNW,390.0,30.0,MZZZZZ,62.0,40.0,88.0,AZ00,,M0,13.8,15.8,0.0
2018-01-17,-0.7,6.4,-3.3,MZ00,2.2,MZ,3.3,18.9,NW,700.0,0.0,MZZYYZ,63.0,37.0,92.0,AZ*0,,M0,16.5,18.5,0.0
2018-01-18,4.0,7.9,-1.2,MZ00,0.0,MZ,3.4,13.7,NW,730.0,10.0,MZZZZZ,52.0,35.0,72.0,AZ00,,M0,14.7,16.7,0.0
2018-01-19,3.3,6.5,-0.5,MZ00,0.0,MZ,3.8,15.8,NW,710.0,10.0,MZZZZZ,47.0,32.0,74.0,AZ00,,M0,15.0,17.0,0.0
2018-01-20,-0.4,3.7,-2.5,MZ00,9.4,MZ,1.8,11.9,NW,420.0,20.0,MZZYYZ,61.0,30.0,98.0,AY**,,M0,17.4,19.4,0.0
2018-01-21,5.0,9.5,1.8,MZ00,5.4,MZ,4.1,16.5,NW,890.0,0.0,MZZZZZ,65.0,43.0,90.0,AZ**,,M0,12.4,14.4,0.0
