Date,Max Temperature (°C),Min Temperature (°C),Mean Temperature (°C),Avg Relative Humidity (%),Avg Cloud Cover (%),Total Precipitation (mm),Max Wind Speed (m/s),Avg Wind Direction (°),Weather Code
2006-10-11,17.2,8.9,13.179166666666667,77.79166666666667,89.33333333333333,0.0,7.3,219.33333333333334,3.0
2006-10-12,18.6,8.1,13.591666666666667,73.125,13.041666666666666,0.0,5.7,219.41666666666666,0.0
2006-10-13,19.6,9.7,14.25,66.45833333333333,1.5,0.0,6.2,226.08333333333334,0.0
2006-10-14,16.3,6.8,12.279166666666667,85.625,51.375,5.5,8.0,174.04166666666666,0.0
2006-10-15,15.1,7.0,11.799999999999999,91.20833333333333,75.54166666666667,7.1,5.8,110.45833333333333,53.0
2006-10-16,18.5,5.6,12.304166666666667,62.958333333333336,14.0,0.0,8.9,240.75,0.0
2006-10-17,13.7,7.6,11.116666666666667,79.625,58.75,0.0,5.7,200.58333333333334,1.0
2006-10-18,12.8,8.3,10.450000000000001,94.625,99.66666666666667,0.2,5.6,147.70833333333334,3.0
2006-10-19,10.3,9.0,9.475,96.95833333333333,100.0,10.2,4.7,78.875,53.0
2006-10-20,12.7,9.2,10.791666666666666,93.45833333333333,99.41666666666667,3.0,6.4,172.70833333333334,3.0
2006-10-21,15.4,10.7,12.566666666666668,91.83333333333333,83.95833333333333,1.9000000000000001,5.9,160.5,3.0
2006-10-22,14.5,9.0,11.795833333333334,93.25,92.625,1.3,6.2,179.66666666666666,3.0
2006-10-23,13.1,10.8,12.049999999999999,95.875,99.33333333333333,5.0,4.0,145.20833333333334,51.0
2006-10-24,20.1,10.6,15.191666666666668,72.25,36.458333333333336,4.5,7.2,252.29166666666666,0.0
2006-10-25,16.4,11.2,13.762500000000001,83.58333333333333,79.0,2.7,4.5,188.91666666666666,51.0
2006-10-26,16.2,12.1,14.008333333333333,93.125,81.58333333333333,0.1,6.3,204.16666666666666,3.0
2006-10-27,22.7,9.9,15.620833333333332,78.54166666666667,29.125,0.0,7.4,241.83333333333334,0.0
2006-10-28,23.6,10.4,16.283333333333335,75.45833333333333,60.0,0.0,7.2,251.625,2.0
2006-10-29,24.0,11.5,16.974999999999998,71.45833333333333,81.41666666666667,0.0,8.7,281.375,3.0
2006-10-30,19.4,9.3,14.670833333333333,83.33333333333333,46.875,0.4,8.8,193.0,2.0
2006-10-31,14.7,11.2,13.0375,95.125,97.41666666666667,2.3000000000000003,4.8,206.375,3.0
2006-11-01,17.7,9.2,13.166666666666666,72.29166666666667,35.833333333333336,1.5,7.6,284.125,0.0
2006-11-02,9.3,5.0,7.220833333333334,63.375,50.625,1.9000000000000001,8.2,190.70833333333334,1.0
2006-11-03,8.8,4.0,5.816666666666666,57.5,3.125,0.0,5.6,213.5,0.0
2006-11-04,10.8,1.5,6.054166666666667,62.041666666666664,3.9583333333333335,0.0,5.2,235.04166666666666,0.0
2006-11-05,15.0,0.6,7.483333333333333,64.625,19.75,0.0,5.6,239.0,0.0
2006-11-06,18.8,3.1,10.145833333333334,62.833333333333336,39.083333333333336,0.0,6.4,256.6666666666667,0.0
2006-11-07,17.1,8.9,12.083333333333334,54.458333333333336,10.25,0.0,4.8,240.33333333333334,0.0
2006-11-08,14.7,6.0,10.620833333333334,70.75,19.708333333333332,0.0,4.9,239.45833333333334,1.0
2006-11-09,17.2,5.1,10.391666666666667,76.91666666666667,19.5,0.0,7.5,268.8333333333333,0.0
2006-11-10,16.1,4.2,9.754166666666666,76.45833333333333,51.375,0.0,10.2,218.54166666666666,1.0
2006-11-11,12.8,7.4,9.9125,80.20833333333333,87.91666666666667,0.1,6.9,254.33333333333334,3.0
2006-11-12,14.9,5.7,9.675,71.5,54.75,0.0,9.9,279.9583333333333,1.0
2006-11-13,15.3,3.3,9.233333333333333,65.58333333333333,19.625,0.0,9.2,246.41666666666666,0.0
2006-11-14,16.9,5.1,11.020833333333334,80.5,29.375,0.0,7.0,238.20833333333334,0.0
2006-11-15,12.2,7.3,9.454166666666667,96.5,97.25,1.8,4.5,206.5,3.0
2006-11-16,10.2,8.8,9.395833333333334,98.0,99.70833333333333,4.4,4.1,73.54166666666667,51.0
2006-11-17,10.4,8.6,9.575000000000001,97.20833333333333,99.79166666666667,15.1,5.2,101.0,51.0
2006-11-18,12.8,8.2,9.720833333333333,91.375,55.291666666666664,6.6000000000000005,4.0,218.33333333333334,1.0
2006-11-19,11.5,6.3,8.6875,82.45833333333333,47.833333333333336,1.3,5.0,262.875,1.0
2006-11-20,11.3,4.8,8.0875,77.95833333333333,50.583333333333336,0.3,8.0,255.04166666666666,1.0
2006-11-21,8.8,6.0,7.391666666666667,74.95833333333333,75.66666666666667,1.7,4.1,207.0,2.0
2006-11-22,9.3,2.4,5.7124999999999995,62.291666666666664,31.041666666666668,0.0,11.3,284.5833333333333,0.0
2006-11-23,11.6,2.1,6.604166666666667,76.66666666666667,66.91666666666667,0.0,7.3,245.08333333333334,3.0
2006-11-24,8.7,6.5,7.545833333333333,89.95833333333333,94.75,0.0,3.7,197.95833333333334,3.0
2006-11-25,10.5,6.2,7.941666666666666,93.83333333333333,95.75,1.0,4.6,225.08333333333334,3.0
2006-11-26,12.8,4.2,8.491666666666667,91.75,88.08333333333333,0.0,5.4,238.29166666666666,3.0
2006-11-27,13.0,5.0,8.612499999999999,90.75,32.291666666666664,0.0,5.7,240.91666666666666,0.0
2006-11-28,12.0,3.0,7.095833333333334,85.625,7.083333333333333,0.0,5.5,254.875,0.0
2006-11-29,12.6,3.4,7.483333333333333,80.0,73.79166666666667,0.0,4.2,258.0833333333333,3.0
2006-11-30,11.2,2.5,6.958333333333333,82.75,31.416666666666668,0.0,5.4,244.75,1.0
2006-12-01,11.0,2.1,6.066666666666666,85.20833333333333,22.166666666666668,0.0,8.7,249.125,0.0
2006-12-02,7.9,2.0,5.179166666666666,85.83333333333333,69.20833333333333,0.7000000000000001,3.3,250.125,3.0
2006-12-03,8.9,5.7,7.0375000000000005,92.29166666666667,89.29166666666667,0.0,3.7,224.79166666666666,3.0
2006-12-04,12.0,5.8,8.595833333333333,81.45833333333333,65.29166666666667,0.2,9.1,255.0,2.0
2006-12-05,13.9,4.9,8.758333333333333,89.33333333333333,66.20833333333333,0.6,9.6,191.45833333333334,3.0
2006-12-06,8.0,6.8,7.495833333333334,98.29166666666667,99.79166666666667,13.7,5.4,135.83333333333334,71.0
2006-12-07,10.6,4.0,7.345833333333334,89.25,82.58333333333333,0.9,4.7,240.29166666666666,3.0
2006-12-08,7.5,5.9,6.7,97.45833333333333,93.95833333333333,18.8,5.9,211.29166666666666,73.0
2006-12-09,7.2,-1.2,4.908333333333333,76.58333333333333,54.583333333333336,4.4,9.2,279.5,2.0
2006-12-10,6.1,-7.4,-1.2708333333333333,66.625,14.25,0.0,12.9,261.4583333333333,0.0
2006-12-11,5.0,-10.8,-3.1625,70.875,9.0,0.0,5.9,274.9166666666667,0.0
2006-12-12,8.5,-3.9,1.3624999999999998,58.958333333333336,62.375,0.0,4.4,260.875,3.0
2006-12-13,9.8,-6.0,1.8499999999999999,66.0,23.458333333333332,0.0,4.7,263.2083333333333,0.0
2006-12-14,11.2,0.3,4.358333333333333,47.75,0.0,0.0,6.8,295.9583333333333,0.0
2006-12-15,10.5,1.5,4.829166666666667,50.541666666666664,9.5,0.0,4.9,264.75,0.0
2006-12-16,9.1,1.6,4.7875000000000005,77.04166666666667,53.708333333333336,0.0,5.7,262.0833333333333,1.0
2006-12-17,7.9,0.7,4.308333333333334,88.54166666666667,67.25,1.0,6.0,294.6666666666667,2.0
2006-12-18,8.1,0.7,4.3999999999999995,89.95833333333333,61.458333333333336,7.1,6.6,182.375,73.0
2006-12-19,3.8,1.3,2.4916666666666667,92.83333333333333,80.70833333333333,2.9,5.8,178.95833333333334,2.0
2006-12-20,4.6,-6.3,-0.13333333333333333,77.95833333333333,7.583333333333333,0.0,7.2,263.9166666666667,0.0
2006-12-21,3.9,-3.6,-0.025000000000000005,63.125,8.708333333333334,0.0,7.1,241.625,0.0
2006-12-22,4.8,-5.7,-1.3916666666666666,71.29166666666667,12.291666666666666,0.0,7.6,281.5416666666667,0.0
2006-12-23,7.4,-3.7,0.9541666666666666,48.375,1.125,0.0,7.3,278.125,0.0
2006-12-24,9.5,-1.5,1.8375000000000001,54.791666666666664,0.08333333333333333,0.0,8.7,293.75,0.0
2006-12-25,10.9,-1.0,3.9583333333333335,46.833333333333336,0.0,0.0,8.0,290.375,0.0
2006-12-26,8.7,-1.7,2.0541666666666667,61.166666666666664,0.08333333333333333,0.0,5.8,283.0833333333333,0.0
2006-12-27,8.3,-3.2,0.6124999999999999,60.625,2.0833333333333335,0.0,6.0,283.7083333333333,0.0
2006-12-28,7.2,-4.2,-0.6041666666666666,55.375,1.625,0.0,7.4,284.5833333333333,0.0
2006-12-29,7.6,-4.2,0.01249999999999995,52.625,22.083333333333332,0.0,5.9,281.0833333333333,0.0
2006-12-30,6.3,-2.5,1.5083333333333335,60.666666666666664,77.45833333333333,0.0,5.7,282.0416666666667,3.0
2006-12-31,11.3,2.3,6.2375,68.29166666666667,52.125,0.0,6.3,279.0416666666667,3.0
2007-01-01,8.9,2.9,6.529166666666666,77.70833333333333,75.0,2.5,8.3,273.7083333333333,3.0
2007-01-02,5.2,0.1,2.441666666666667,64.45833333333333,59.583333333333336,3.3000000000000003,12.6,272.25,71.0
2007-01-03,6.2,-1.6,1.3458333333333334,58.583333333333336,17.625,0.0,11.6,277.5833333333333,0.0
2007-01-04,9.2,0.4,4.9624999999999995,68.625,62.5,0.0,8.2,278.0833333333333,3.0
2007-01-05,9.7,0.1,4.320833333333334,67.58333333333333,54.625,0.0,10.8,283.2916666666667,1.0
2007-01-06,10.4,-1.3,3.5041666666666664,70.45833333333333,23.541666666666668,0.0,5.2,265.0,0.0
2007-01-07,10.1,2.3,5.3500000000000005,80.5,52.083333333333336,0.0,4.6,258.5833333333333,1.0
2007-01-08,7.7,3.3,5.4750000000000005,85.0,75.70833333333333,0.2,5.5,259.0833333333333,3.0
2007-01-09,12.9,4.5,7.9875,81.54166666666667,54.375,0.1,5.7,269.625,2.0
2007-01-10,10.1,1.8,5.791666666666667,94.70833333333333,42.583333333333336,0.0,3.8,253.0,1.0
2007-01-11,12.4,2.5,6.791666666666667,77.41666666666667,39.208333333333336,0.0,9.2,273.0,1.0
2007-01-12,13.2,2.8,7.141666666666667,74.33333333333333,33.0,0.0,12.7,280.7083333333333,1.0
2007-01-13,16.4,1.4,7.516666666666667,74.125,8.083333333333334,0.0,12.7,279.2916666666667,0.0
2007-01-14,14.5,1.6,6.941666666666666,66.70833333333333,28.583333333333332,0.0,6.4,260.7916666666667,1.0
2007-01-15,10.4,5.6,8.325000000000001,67.625,88.75,0.0,4.0,241.29166666666666,3.0
2007-01-16,8.8,2.3,5.125,87.25,92.70833333333333,0.0,4.5,232.25,3.0
2007-01-17,9.5,2.8,5.733333333333333,81.20833333333333,56.208333333333336,0.0,5.9,253.79166666666666,3.0
2007-01-18,10.0,0.8,5.3999999999999995,81.45833333333333,87.125,1.8,9.4,266.6666666666667,3.0
2007-01-19,15.9,6.1,9.833333333333334,78.83333333333333,49.625,0.0,13.6,272.4583333333333,1.0
2007-01-20,18.8,6.6,11.341666666666667,68.08333333333333,27.583333333333332,0.0,13.0,269.5416666666667,0.0
2007-01-21,13.1,2.6,6.983333333333333,72.0,46.375,0.0,9.7,273.4583333333333,1.0
2007-01-22,7.6,3.0,5.408333333333334,74.75,98.75,2.5,6.8,194.33333333333334,3.0
2007-01-23,5.7,3.0,4.875,93.83333333333333,94.83333333333333,21.7,5.2,116.16666666666667,73.0
2007-01-24,2.1,-7.6,-1.7666666666666666,68.45833333333333,63.583333333333336,3.4,11.6,291.0416666666667,3.0
2007-01-25,0.1,-10.0,-4.008333333333334,72.45833333333333,64.83333333333333,0.0,8.7,222.91666666666666,71.0
2007-01-26,0.3,-7.8,-4.0249999999999995,78.33333333333333,33.458333333333336,0.8,7.9,243.125,71.0
2007-01-27,6.0,-12.1,-3.775,57.958333333333336,5.291666666666667,0.0,11.6,281.125,0.0
2007-01-28,9.6,-8.4,-0.5499999999999999,56.458333333333336,0.0,0.0,8.5,276.5,0.0
2007-01-29,10.2,-6.1,0.46666666666666656,47.791666666666664,15.166666666666666,0.0,8.9,279.7083333333333,0.0
2007-01-30,10.1,-2.1,3.3791666666666664,44.0,0.125,0.0,6.0,269.2083333333333,0.0
2007-01-31,9.1,-3.4,1.7374999999999998,48.083333333333336,0.6666666666666666,0.0,5.2,269.125,0.0
2007-02-01,12.0,-6.3,2.341666666666667,49.333333333333336,3.2083333333333335,0.0,7.0,286.125,0.0
2007-02-02,10.0,-1.0,4.925,58.166666666666664,5.166666666666667,0.0,4.9,246.29166666666666,0.0
2007-02-03,14.0,-0.6,5.466666666666666,58.208333333333336,29.625,0.0,5.7,281.4583333333333,0.0
2007-02-04,11.1,0.4,6.170833333333333,67.91666666666667,12.5,0.0,4.3,254.66666666666666,0.0
2007-02-05,10.9,-2.0,3.5833333333333335,58.75,22.958333333333332,0.0,6.3,249.41666666666666,0.0
2005-02-04,5.1,0.2,2.245833333333333,46.125,17.541666666666668,0.0,5.1,238.70833333333334,0.0
2005-02-05,1.5,-0.9,0.0375,64.16666666666667,37.583333333333336,0.0,5.1,162.29166666666666,1.0
2005-02-06,1.2,-2.2,-0.7666666666666666,81.58333333333333,68.91666666666667,0.0,5.4,118.04166666666667,2.0
2005-02-07,1.5,-5.1,-1.6041666666666667,75.875,56.458333333333336,0.0,6.6,234.79166666666666,2.0
2005-02-08,2.8,-5.2,-1.1833333333333333,74.75,27.791666666666668,0.0,5.8,242.54166666666666,0.0
2005-02-09,6.2,-4.6,0.10833333333333339,55.916666666666664,0.6666666666666666,0.0,4.9,244.20833333333334,0.0
2005-02-10,8.6,-5.0,1.1125,43.291666666666664,17.166666666666668,0.0,7.4,265.625,0.0
2005-02-11,8.8,-0.6,4.0125,54.625,64.04166666666667,0.4,8.3,281.4166666666667,3.0
2005-02-12,11.8,2.1,6.070833333333333,77.5,66.16666666666667,0.5,9.8,271.5,3.0
2005-02-13,7.4,1.1,4.158333333333333,61.541666666666664,45.291666666666664,0.5,10.4,266.1666666666667,1.0
2005-02-14,4.0,-3.7,-0.3375000000000001,50.25,36.708333333333336,0.0,12.7,300.7083333333333,0.0
2005-02-15,3.8,-4.0,-0.8083333333333335,45.583333333333336,70.91666666666667,0.0,10.9,299.0833333333333,3.0
2005-02-16,3.4,-8.4,-1.9833333333333334,46.166666666666664,48.375,0.0,9.9,238.41666666666666,0.0
2005-02-17,6.5,-6.7,-0.5041666666666668,46.916666666666664,8.583333333333334,0.0,9.7,245.375,0.0
2005-02-18,4.8,-3.7,-0.38333333333333347,49.583333333333336,0.0,0.0,5.5,228.875,0.0
2005-02-19,2.9,-5.0,-1.1875,58.083333333333336,79.58333333333333,0.0,6.1,221.45833333333334,3.0
2005-02-20,1.4,-4.0,-1.4916666666666665,59.833333333333336,90.70833333333333,1.0,7.8,217.66666666666666,71.0
2005-02-21,0.5,-3.3,-1.7083333333333333,66.41666666666667,98.95833333333333,1.9000000000000001,5.5,216.375,71.0
2005-02-22,1.4,-6.3,-2.3916666666666666,63.5,58.416666666666664,0.4,7.3,220.75,2.0
2005-02-23,1.9,-5.2,-1.8291666666666666,60.458333333333336,45.375,0.6000000000000001,5.0,237.0,0.0
2005-02-24,-0.6,-5.6,-2.8541666666666665,66.08333333333333,53.833333333333336,0.7000000000000001,5.8,210.54166666666666,71.0
2005-02-25,2.3,-6.7,-1.9208333333333334,68.83333333333333,42.791666666666664,0.5,5.5,234.375,0.0
2005-02-26,2.7,-3.7,-0.9416666666666665,45.833333333333336,3.4166666666666665,0.0,6.3,239.95833333333334,0.0
2005-02-27,1.8,-8.0,-2.4375,48.958333333333336,30.625,0.30000000000000004,10.4,213.125,0.0
2005-02-28,-3.9,-6.6,-5.05,80.875,93.95833333333333,9.4,9.8,105.20833333333333,73.0
2005-03-01,-3.2,-13.0,-7.516666666666667,75.08333333333333,43.625,0.0,5.5,213.16666666666666,0.0
2005-03-02,-0.1,-14.1,-6.75,53.708333333333336,12.833333333333334,0.0,4.5,234.79166666666666,0.0
2005-03-03,-1.6,-12.3,-5.8,74.875,85.58333333333333,2.5,5.1,212.79166666666666,71.0
2005-03-04,3.2,-10.7,-3.6750000000000003,69.625,27.333333333333332,0.0,8.6,236.20833333333334,0.0
2005-03-05,1.8,-11.9,-4.6,65.95833333333333,64.08333333333333,0.0,8.9,243.16666666666666,2.0
2005-03-06,2.4,-11.9,-4.55,62.291666666666664,48.166666666666664,0.0,10.2,282.0416666666667,0.0
2005-03-07,1.2,-12.2,-4.616666666666666,60.125,37.208333333333336,0.0,11.5,294.2916666666667,0.0
2005-03-08,5.1,-11.8,-3.3249999999999997,61.541666666666664,4.333333333333333,0.0,12.3,277.8333333333333,0.0
2005-03-09,9.3,-9.2,0.5958333333333334,55.75,7.708333333333333,0.0,11.9,268.1666666666667,0.0
2005-03-10,9.9,-8.5,1.4458333333333335,56.583333333333336,33.166666666666664,0.0,10.5,233.45833333333334,1.0
2005-03-11,10.4,-0.3,4.2,45.333333333333336,4.708333333333333,0.0,7.6,243.5,0.0
2005-03-12,11.0,-2.3,3.4499999999999997,48.333333333333336,3.2083333333333335,0.0,9.3,271.3333333333333,0.0
2005-03-13,8.5,-3.1,3.0083333333333333,63.625,11.625,0.0,9.9,228.41666666666666,0.0
2005-03-14,9.9,-0.0,4.895833333333333,61.125,31.25,0.0,5.5,221.125,1.0
2005-03-15,13.7,3.3,8.116666666666667,68.125,14.291666666666666,0.2,5.4,221.66666666666666,0.0
2005-03-16,16.2,0.9,8.533333333333333,63.708333333333336,0.20833333333333334,0.0,4.8,223.625,0.0
2005-03-17,18.5,1.0,9.495833333333334,53.458333333333336,6.916666666666667,0.0,5.4,241.04166666666666,0.0
2005-03-18,20.4,1.9,10.895833333333334,46.791666666666664,0.125,0.0,5.7,237.58333333333334,0.0
2005-03-19,21.1,2.0,11.420833333333334,45.541666666666664,0.041666666666666664,0.0,6.0,241.91666666666666,0.0
2005-03-20,15.2,4.4,10.195833333333333,61.25,4.791666666666667,0.0,5.8,197.875,0.0
2005-03-21,13.6,6.0,10.075000000000001,77.08333333333333,57.208333333333336,0.0,6.0,230.375,1.0
2005-03-22,9.6,8.5,8.933333333333334,90.04166666666667,99.20833333333333,2.7,3.6,194.33333333333334,51.0
2005-03-23,12.0,5.2,9.283333333333333,91.75,72.5,5.0,7.3,185.79166666666666,51.0
2005-03-24,10.8,7.9,9.220833333333333,94.58333333333333,97.5,3.0,5.0,193.0,3.0
2005-03-25,13.0,6.1,10.1,88.04166666666667,72.33333333333333,0.1,6.3,196.25,3.0
2005-03-26,10.6,7.3,9.454166666666667,94.75,98.25,6.9,5.5,177.33333333333334,51.0
2005-03-27,11.6,5.5,8.954166666666667,91.5,97.58333333333333,3.2,6.2,202.95833333333334,51.0
2005-03-28,15.8,3.3,9.891666666666667,67.5,38.958333333333336,0.2,9.7,235.25,1.0
2005-03-29,13.2,3.8,8.470833333333333,86.54166666666667,97.95833333333333,4.1,5.9,228.125,3.0
2005-03-30,12.4,5.8,9.254166666666666,87.58333333333333,80.625,5.4,5.0,214.5,2.0
2005-03-31,12.1,2.8,7.766666666666667,86.20833333333333,58.25,3.3,5.9,208.375,2.0
2005-04-01,9.1,2.3,6.345833333333332,93.75,75.375,4.8,6.9,179.33333333333334,71.0
2005-04-02,10.0,5.0,7.204166666666667,78.25,74.75,2.0,8.7,76.33333333333333,2.0
2005-04-03,11.2,1.4,6.579166666666667,71.0,24.125,0.0,7.2,192.16666666666666,1.0
2005-04-04,12.2,-0.4,6.645833333333333,65.45833333333333,21.958333333333332,0.0,7.4,198.58333333333334,0.0
2005-04-05,14.7,1.0,8.466666666666667,68.5,19.25,0.0,6.9,204.66666666666666,0.0
2005-04-06,16.1,2.7,9.670833333333333,71.95833333333333,76.125,0.0,8.2,194.70833333333334,3.0
2005-04-07,11.9,7.3,9.645833333333334,81.45833333333333,95.08333333333333,0.1,5.9,172.16666666666666,3.0
2005-04-08,10.5,7.8,8.85,87.95833333333333,84.83333333333333,4.9,4.0,198.79166666666666,51.0
2005-04-09,7.6,1.6,5.741666666666667,73.29166666666667,72.125,13.6,6.9,230.75,73.0
2005-04-10,9.2,1.3,5.583333333333333,69.125,95.04166666666667,2.2,10.2,194.25,71.0
2005-04-11,9.7,4.6,6.870833333333334,87.75,98.5,14.1,5.2,273.625,73.0
2005-04-12,12.1,4.6,8.441666666666666,87.5,75.25,2.0,8.4,173.83333333333334,51.0
2005-04-13,13.7,5.8,9.512500000000001,84.33333333333333,64.95833333333333,0.5,5.3,231.54166666666666,3.0
2005-04-14,14.3,3.2,9.370833333333334,81.95833333333333,51.791666666666664,0.30000000000000004,6.8,175.625,1.0
2005-04-15,11.9,6.0,8.808333333333334,93.66666666666667,89.125,15.4,8.4,143.5,71.0
2005-04-16,6.5,3.4,5.5249999999999995,95.45833333333333,92.33333333333333,48.4,8.2,82.25,75.0
2005-04-17,9.3,1.6,5.5,82.83333333333333,72.25,6.5,9.6,179.125,71.0
2005-04-18,12.7,-1.1,6.833333333333333,72.70833333333333,67.70833333333333,0.2,11.2,217.79166666666666,3.0
2005-04-19,11.5,5.1,8.154166666666667,77.5,83.5,6.2,4.9,239.66666666666666,51.0
2005-04-20,11.2,3.6,7.325,64.79166666666667,87.58333333333333,0.0,8.8,265.3333333333333,3.0
2005-04-21,14.7,1.8,8.620833333333334,57.541666666666664,14.875,0.0,9.8,218.45833333333334,0.0
2005-04-22,10.6,4.0,7.933333333333334,82.91666666666667,60.916666666666664,0.0,7.6,169.58333333333334,1.0
2005-04-23,9.8,6.7,8.283333333333333,91.75,97.58333333333333,3.8000000000000003,5.6,135.95833333333334,3.0
2005-04-24,8.7,6.6,7.908333333333332,97.66666666666667,100.0,17.9,6.3,77.0,71.0
2005-04-25,13.8,5.2,9.458333333333334,76.04166666666667,65.5,3.0,7.3,211.25,2.0
2005-04-26,18.3,2.6,10.841666666666667,62.541666666666664,15.708333333333334,0.0,12.3,223.33333333333334,0.0
2005-04-27,20.0,4.0,12.862499999999999,65.5,11.583333333333334,0.5,4.6,206.54166666666666,0.0
2005-04-28,21.4,5.8,14.529166666666667,71.91666666666667,59.125,0.2,6.7,224.08333333333334,3.0
2005-04-29,22.2,7.8,15.720833333333333,70.75,64.29166666666667,0.3,6.1,203.875,3.0
2005-04-30,21.8,8.9,16.05,78.41666666666667,43.333333333333336,0.7000000000000001,5.4,205.625,1.0
2005-05-01,22.2,11.8,16.916666666666668,81.5,65.25,0.2,6.3,186.91666666666666,3.0
2005-05-02,22.9,13.1,18.216666666666665,78.16666666666667,66.125,0.1,6.5,201.04166666666666,2.0
2005-05-03,21.8,12.4,17.1875,73.79166666666667,79.0,3.0,5.6,214.83333333333334,3.0
2005-05-04,20.1,8.9,14.683333333333332,60.75,17.166666666666668,1.0999999999999999,9.5,239.875,0.0
2005-05-05,17.7,6.8,12.7125,60.208333333333336,29.708333333333332,0.2,7.9,246.375,0.0
2005-05-06,18.8,6.3,12.683333333333332,59.125,10.083333333333334,0.0,10.2,300.0833333333333,0.0
2005-05-07,19.6,5.5,13.016666666666666,60.291666666666664,17.583333333333332,0.0,9.7,269.7083333333333,0.0
2005-05-08,18.9,7.1,13.683333333333332,54.958333333333336,9.625,0.0,8.8,226.875,0.0
2005-05-09,17.9,6.0,12.762500000000001,58.708333333333336,16.916666666666668,0.0,7.1,181.41666666666666,0.0
2005-05-10,15.2,9.9,12.083333333333334,75.0,95.41666666666667,1.7,5.6,144.625,3.0
2005-05-11,15.4,10.1,12.575000000000001,77.75,58.416666666666664,5.8,6.3,184.70833333333334,51.0
2005-05-12,13.6,9.5,11.354166666666666,85.41666666666667,97.41666666666667,6.3,8.8,143.0,51.0
2005-05-13,16.0,8.2,12.483333333333334,78.29166666666667,88.66666666666667,0.30000000000000004,9.1,174.91666666666666,3.0
2005-05-14,15.6,10.2,12.716666666666667,83.54166666666667,76.45833333333333,7.1,5.5,136.79166666666666,51.0
2005-05-15,19.9,6.2,13.504166666666668,72.79166666666667,46.125,1.0,9.0,204.41666666666666,1.0
2005-05-16,15.3,9.6,12.65,86.79166666666667,81.08333333333333,8.5,4.0,247.25,51.0
2005-05-17,14.8,8.4,11.304166666666667,85.75,90.91666666666667,9.2,6.8,187.58333333333334,51.0
2005-05-18,18.5,9.3,13.525,72.91666666666667,67.83333333333333,3.6,7.5,208.79166666666666,3.0
2005-05-19,20.3,5.9,14.15,64.125,15.333333333333334,0.0,9.8,205.25,0.0
2005-05-20,21.1,7.6,15.508333333333333,79.0,35.875,0.7,7.8,184.75,0.0
2005-05-21,19.9,10.8,16.05,84.91666666666667,89.33333333333333,0.8,5.4,207.66666666666666,3.0
2005-05-22,19.0,14.1,16.1375,86.625,85.54166666666667,14.4,8.0,161.0,53.0
2005-05-23,17.1,10.3,14.091666666666667,85.70833333333333,70.41666666666667,11.3,7.6,141.33333333333334,51.0
2005-05-24,21.3,6.9,15.0,64.5,39.125,0.0,11.4,201.75,2.0
2005-05-25,23.7,8.9,17.320833333333333,72.91666666666667,31.416666666666668,0.0,7.8,205.20833333333334,0.0
2005-05-26,24.0,11.9,18.716666666666665,79.20833333333333,37.416666666666664,0.6000000000000001,7.3,200.95833333333334,1.0
2005-05-27,24.3,14.2,19.804166666666667,79.41666666666667,27.25,0.1,7.8,202.58333333333334,0.0
2005-05-28,26.1,13.4,20.629166666666666,64.33333333333333,33.833333333333336,0.0,9.4,188.04166666666666,0.0
2005-05-29,26.3,14.7,21.295833333333334,57.958333333333336,27.333333333333332,0.0,6.8,192.25,0.0
2005-05-30,25.0,12.8,20.095833333333335,68.20833333333333,78.625,1.0,7.9,214.79166666666666,2.0
2005-05-31,24.4,14.0,19.758333333333333,67.20833333333333,21.791666666666668,0.5,9.4,203.41666666666666,0.0
2005-06-01,19.2,13.5,16.625,91.625,81.75,15.3,8.5,196.125,51.0
2005-06-02,20.5,14.6,17.304166666666667,89.95833333333333,81.375,7.7,8.0,174.16666666666666,51.0
2005-06-03,20.7,13.1,17.358333333333334,89.0,83.45833333333333,3.3000000000000003,6.3,180.125,3.0
2005-06-04,24.6,14.4,19.766666666666666,70.375,75.375,2.1,5.6,191.95833333333334,51.0
2005-06-05,24.0,13.6,19.4,63.875,36.416666666666664,0.0,7.4,197.875,1.0
2005-06-06,20.8,14.6,17.316666666666666,79.08333333333333,60.291666666666664,13.5,8.0,199.29166666666666,51.0
2005-06-07,23.7,10.7,18.095833333333335,62.375,18.083333333333332,1.0,7.6,172.375,0.0
2005-06-08,18.4,10.3,14.487499999999999,72.95833333333333,66.33333333333333,0.6000000000000001,8.4,100.79166666666667,2.0
2005-06-09,15.8,10.2,13.345833333333333,81.125,83.75,8.3,8.4,110.66666666666667,51.0
2005-06-10,18.8,9.6,14.416666666666666,71.41666666666667,46.875,0.0,7.7,182.16666666666666,1.0
2005-06-11,19.9,7.3,15.045833333333333,72.79166666666667,46.208333333333336,0.0,8.2,177.91666666666666,1.0
2005-06-12,19.3,12.5,16.033333333333335,80.41666666666667,61.375,3.6,6.1,166.58333333333334,1.0
2005-06-13,19.6,13.6,15.829166666666666,90.95833333333333,95.66666666666667,9.4,7.6,156.66666666666666,3.0
2005-06-14,16.5,13.4,15.0625,96.125,95.75,20.2,4.1,108.91666666666667,53.0
2005-06-15,22.5,11.8,17.691666666666666,79.08333333333333,56.25,2.1,7.6,198.0,51.0
2005-06-16,23.6,12.8,19.395833333333332,73.66666666666667,55.333333333333336,0.0,8.1,199.625,1.0
