time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,humidity_mean,humidity_min,humidity_max
2018-07-21,16.9,14.0,20.8,,,248.0,4.9,25.9,1013.7,,70.95833333333333,53.0,85.0
2018-07-22,17.0,11.8,22.9,,,289.0,5.8,25.9,1014.5,,63.458333333333336,40.0,84.0
2018-07-23,19.0,12.7,26.4,,,319.0,6.2,24.1,1016.3,,58.0,34.0,79.0
2018-07-24,19.7,14.7,25.6,,,242.0,5.2,24.1,1017.4,,60.5,40.0,79.0
2018-07-25,19.5,14.5,25.0,,,271.0,5.5,24.1,1017.9,,61.375,41.0,76.0
2018-07-26,19.8,14.4,26.1,,,243.0,5.0,24.1,1017.4,,64.41666666666667,42.0,82.0
2018-07-27,20.7,14.8,27.5,,,240.0,5.4,24.1,1016.5,,58.375,34.0,82.0
2018-07-28,19.6,15.7,23.8,,,237.0,4.8,22.2,1016.5,,65.625,50.0,79.0
2018-07-29,20.7,14.4,28.2,,,224.0,5.6,22.2,1018.0,,57.625,31.0,81.0
2018-07-30,21.7,15.5,28.9,,,351.0,5.6,22.2,1019.2,,56.916666666666664,33.0,75.0
2018-07-31,21.5,16.4,29.1,,,329.0,5.4,20.4,1020.5,,61.083333333333336,36.0,79.0
2018-08-01,20.4,15.5,27.4,,,251.0,5.0,25.9,1022.0,,65.04166666666667,42.0,83.0
2018-08-02,20.5,12.2,29.1,,,307.0,5.5,25.9,1022.0,,59.416666666666664,29.0,91.0
2018-08-03,22.0,15.9,28.6,,,339.0,4.9,24.1,1022.1,,59.958333333333336,34.0,81.0
2018-08-04,21.8,15.6,29.3,,,294.0,5.1,25.9,1021.0,,63.708333333333336,36.0,87.0
2018-08-05,19.5,14.9,28.3,,,262.0,4.8,22.2,1021.6,,73.45833333333333,41.0,90.0
2018-08-06,18.1,12.3,26.8,,,241.0,4.4,18.5,1021.5,,76.33333333333333,40.0,95.0
2018-08-07,18.8,12.5,26.2,,,203.0,4.3,22.2,1019.8,,69.875,39.0,96.0
2018-08-08,19.5,14.0,25.4,,,219.0,4.1,24.1,1019.3,,65.33333333333333,41.0,89.0
2018-08-09,16.2,12.8,21.0,,,222.0,4.1,18.5,1021.0,,81.5,61.0,96.0
2018-08-10,16.7,10.5,24.5,,,232.0,5.9,24.1,1023.6,,64.83333333333333,33.0,97.0
2018-08-11,17.4,10.0,26.0,,,268.0,6.2,25.9,1022.5,,56.958333333333336,25.0,83.0
2018-08-12,18.2,11.2,26.1,,,223.0,4.8,22.2,1020.6,,58.333333333333336,29.0,85.0
2018-08-13,15.2,12.0,20.4,,,240.0,4.1,18.5,1017.1,,79.125,61.0,92.0
2018-08-14,16.1,10.5,22.8,,,267.0,6.0,25.9,1015.6,,67.08333333333333,40.0,94.0
2018-08-15,18.0,10.8,26.1,,,330.0,5.3,22.2,1019.4,,59.666666666666664,35.0,82.0
2018-08-16,18.4,13.0,25.1,,,241.0,4.5,22.2,1019.4,,69.20833333333333,44.0,87.0
2018-08-17,17.3,13.9,22.2,,,243.0,4.3,20.4,1019.3,,76.0,53.0,94.0
2018-08-18,16.9,11.7,23.6,,,288.0,4.7,22.2,1021.5,,72.20833333333333,47.0,94.0
2018-08-19,18.4,11.5,26.2,,,337.0,5.2,24.1,1023.0,,61.291666666666664,31.0,89.0
2018-08-20,18.9,13.9,24.4,,,293.0,5.0,22.2,1021.5,,64.04166666666667,43.0,79.0
2018-08-21,18.3,12.3,26.1,,,330.0,4.8,24.1,1021.4,,66.04166666666667,37.0,86.0
2018-08-22,17.9,12.7,23.8,,,276.0,4.5,24.1,1022.1,,66.79166666666667,47.0,84.0
2018-08-23,17.8,11.3,25.5,,,245.0,4.8,24.1,1019.8,,65.79166666666667,37.0,89.0
2018-08-24,17.3,11.6,24.4,,,262.0,6.5,29.6,1015.7,,61.833333333333336,37.0,86.0
2018-08-25,14.8,11.4,19.6,,,267.0,7.7,33.3,1012.8,,54.041666666666664,39.0,67.0
2018-08-26,13.5,6.5,21.9,,,276.0,7.6,29.6,1013.1,,43.041666666666664,23.0,64.0
2018-08-27,15.4,7.4,24.6,,,246.0,5.4,22.2,1016.6,,51.291666666666664,31.0,68.0
2018-08-28,18.2,10.5,27.6,,,219.0,5.5,20.4,1019.9,,57.5,32.0,77.0
2018-08-29,17.0,12.1,23.7,,,232.0,4.6,24.1,1019.5,,69.875,43.0,86.0
2018-08-30,17.0,10.5,24.8,,,273.0,5.8,24.1,1018.4,,60.333333333333336,30.0,87.0
2018-08-31,15.0,11.0,20.2,,,262.0,5.5,29.6,1016.8,,64.125,42.0,86.0
2018-09-01,13.9,8.9,19.8,,,292.0,6.6,27.8,1017.5,,54.0,36.0,71.0
2018-09-02,13.5,7.2,20.6,,,23.0,4.6,22.2,1017.6,,64.70833333333333,35.0,86.0
2018-09-03,14.3,10.3,21.0,,,268.0,4.1,22.2,1015.9,,71.75,45.0,90.0
2018-09-04,14.9,7.7,23.4,,,253.0,4.9,22.2,1015.9,,62.0,33.0,87.0
2018-09-05,16.2,8.7,24.5,,,233.0,4.8,22.2,1017.7,,59.25,31.0,84.0
2018-09-06,13.7,11.1,18.3,,,234.0,3.7,16.7,1015.8,,81.125,61.0,95.0
2018-09-07,15.4,10.4,22.6,,,260.0,4.9,24.1,1015.3,,68.25,36.0,95.0
2018-09-08,15.6,8.3,23.9,,,216.0,5.1,22.2,1020.6,,62.791666666666664,35.0,88.0
2018-09-09,16.2,9.9,23.5,,,215.0,4.5,20.4,1023.6,,64.25,35.0,86.0
2018-09-10,17.3,10.2,25.8,,,267.0,4.8,22.2,1025.2,,61.0,32.0,87.0
2018-09-11,17.8,10.6,26.5,,,224.0,4.9,20.4,1027.8,,59.333333333333336,32.0,79.0
2018-09-12,17.8,11.5,25.2,,,219.0,4.7,22.2,1026.0,,63.791666666666664,35.0,86.0
2018-09-13,17.6,11.7,25.1,,,261.0,4.2,22.2,1020.1,,64.5,36.0,84.0
2018-09-14,17.2,11.1,24.5,,,257.0,4.9,24.1,1018.9,,61.5,34.0,81.0
2018-09-15,16.8,10.0,25.1,,,292.0,4.7,22.2,1021.8,,62.291666666666664,31.0,84.0
2018-09-16,16.7,12.0,23.6,,,223.0,3.6,20.4,1024.1,,68.91666666666667,45.0,86.0
2018-09-17,15.9,10.1,22.0,,,320.0,3.5,22.2,1023.2,,71.45833333333333,48.0,89.0
2018-09-18,16.1,9.8,23.1,,,253.0,3.6,22.2,1022.1,,67.58333333333333,39.0,89.0
2018-09-19,16.1,8.8,25.1,,,296.0,4.5,22.2,1022.6,,64.83333333333333,29.0,92.0
2018-09-20,17.1,10.4,25.2,,,282.0,4.6,22.2,1022.2,,61.041666666666664,31.0,81.0
2018-09-21,17.3,10.6,24.1,,,236.0,4.7,24.1,1019.9,,60.291666666666664,33.0,86.0
2018-09-22,16.8,9.8,24.1,,,269.0,6.1,29.6,1020.5,,53.333333333333336,26.0,82.0
2018-09-23,18.1,11.8,26.1,,,258.0,6.0,25.9,1021.1,,55.916666666666664,35.0,79.0
2018-09-24,17.3,12.8,23.6,,,286.0,7.6,31.5,1020.1,,43.916666666666664,10.0,68.0
2018-09-25,13.4,10.1,19.2,,,343.0,5.2,25.9,1028.4,,57.416666666666664,41.0,70.0
2018-09-26,12.6,7.4,20.7,,,326.0,4.8,20.4,1033.7,,55.458333333333336,34.0,70.0
2018-09-27,13.6,6.3,23.4,,,274.0,4.3,16.7,1029.1,,50.75,25.0,73.0
2018-09-28,14.2,7.8,23.5,,,282.0,4.9,20.4,1020.1,,44.458333333333336,22.0,63.0
2018-09-29,14.1,9.7,20.3,,,2.0,4.9,24.1,1018.7,,47.166666666666664,23.0,63.0
2018-09-30,11.7,7.5,17.7,,,286.0,4.0,18.5,1019.4,,65.79166666666667,44.0,87.0
2018-10-01,7.2,4.7,10.4,,,281.0,5.8,25.9,1013.1,,69.04166666666667,41.0,92.0
2018-10-02,8.8,3.2,16.5,,,353.0,5.8,24.1,1018.1,,44.583333333333336,20.0,62.0
2018-10-03,11.2,5.1,20.5,,,350.0,4.7,20.4,1021.0,,58.291666666666664,32.0,78.0
2018-10-04,12.3,7.5,19.2,,,19.0,4.5,22.2,1024.2,,60.166666666666664,40.0,75.0
2018-10-05,12.1,6.6,19.6,,,19.0,4.4,20.4,1023.5,,57.75,34.0,78.0
2018-10-06,12.2,8.5,16.4,,,23.0,3.4,14.8,1018.8,,63.041666666666664,49.0,81.0
2018-10-07,8.7,6.8,10.7,,,25.0,3.1,14.8,1014.8,,85.20833333333333,73.0,94.0
2018-10-08,11.1,7.3,16.4,,,60.0,3.8,18.5,1019.7,,73.5,52.0,92.0
2018-10-09,11.7,6.4,18.8,,,37.0,4.1,20.4,1022.2,,66.20833333333333,41.0,86.0
2018-10-10,11.9,9.7,14.6,,,65.0,5.2,25.9,1020.9,,69.5,57.0,82.0
2018-10-11,10.8,8.9,13.1,,,69.0,4.5,18.5,1019.9,,81.41666666666667,69.0,95.0
2018-10-12,11.4,7.0,17.4,,,36.0,3.7,14.8,1026.1,,72.04166666666667,49.0,90.0
2018-10-13,12.1,7.5,19.3,,,12.0,3.9,16.7,1025.1,,66.79166666666667,40.0,86.0
2018-10-14,11.7,8.0,16.3,,,57.0,4.9,24.1,1019.9,,61.708333333333336,43.0,80.0
2018-10-15,10.5,8.2,13.6,,,61.0,4.9,24.1,1018.4,,63.5,53.0,82.0
2018-10-16,10.3,7.2,14.1,,,56.0,3.7,16.7,1020.7,,73.125,57.0,91.0
2018-10-17,11.7,8.7,16.0,,,46.0,3.1,16.7,1019.6,,68.5,52.0,79.0
2018-10-18,13.0,10.5,17.6,,,49.0,3.4,16.7,1017.7,,67.16666666666667,49.0,78.0
2018-10-19,12.0,7.2,19.0,,,304.0,3.3,13.0,1019.9,,66.08333333333333,41.0,81.0
2018-10-20,11.5,7.1,18.7,,,313.0,3.9,14.8,1023.3,,66.66666666666667,40.0,82.0
2018-10-21,11.1,5.6,19.0,,,294.0,4.1,14.8,1021.0,,54.416666666666664,30.0,72.0
2018-10-22,10.0,6.0,16.2,,,12.0,3.4,16.7,1020.3,,59.416666666666664,27.0,72.0
2018-10-23,8.9,3.8,17.6,,,301.0,4.0,16.7,1023.8,,42.375,23.0,55.0
2018-10-24,14.2,10.4,20.9,,,294.0,5.9,22.2,1021.0,,36.541666666666664,27.0,45.0
2018-10-25,12.8,8.1,20.7,,,273.0,4.5,14.8,1017.6,,39.583333333333336,21.0,51.0
2018-10-26,10.3,6.3,16.6,,,264.0,3.9,14.8,1012.7,,50.208333333333336,33.0,64.0
2018-10-27,6.2,3.4,8.7,,,243.0,3.5,13.0,1004.9,,89.04166666666667,74.0,99.0
2018-10-28,5.3,2.6,9.0,,,168.0,3.2,16.7,997.7,,90.58333333333333,81.0,99.0
2018-10-29,5.0,2.7,6.0,,,135.0,4.5,20.4,990.5,,96.79166666666667,92.0,100.0
2018-10-30,1.9,0.1,3.8,,,192.0,4.8,16.7,1005.5,,83.20833333333333,65.0,100.0
2018-10-31,3.5,0.0,5.9,,,83.0,5.9,25.9,1018.2,,78.04166666666667,65.0,91.0
2018-11-01,4.2,2.7,5.9,,,148.0,4.1,16.7,1016.1,,84.75,73.0,94.0
2018-11-02,4.8,3.4,7.4,,,48.0,2.1,11.1,1021.1,,89.375,76.0,97.0
2018-11-03,6.6,3.3,10.9,,,39.0,3.0,14.8,1022.8,,79.125,63.0,92.0
2018-11-04,8.2,6.4,11.5,,,61.0,3.4,14.8,1016.6,,82.66666666666667,74.0,90.0
2018-11-05,7.6,5.1,11.0,,,74.0,4.5,18.5,1012.4,,79.125,65.0,93.0
2018-11-06,7.2,3.8,9.4,,,89.0,5.0,22.2,1011.3,,83.79166666666667,73.0,97.0
2018-11-07,4.7,2.0,8.0,,,83.0,3.7,13.0,1016.2,,82.70833333333333,67.0,93.0
2018-11-08,5.8,4.0,9.0,,,48.0,2.7,11.1,1020.4,,88.08333333333333,74.0,99.0
2018-11-09,6.3,3.8,9.1,,,59.0,3.4,13.0,1018.7,,80.0,67.0,91.0
2018-11-10,7.2,5.6,9.9,,,70.0,3.3,13.0,1014.9,,81.66666666666667,71.0,91.0
2018-11-11,7.5,5.9,10.5,,,75.0,2.9,11.1,1018.0,,85.04166666666667,73.0,93.0
2018-11-12,7.4,5.0,10.7,,,58.0,3.9,13.0,1023.6,,77.41666666666667,62.0,89.0
2018-11-13,7.1,3.9,12.1,,,16.0,2.5,9.3,1027.7,,76.875,58.0,89.0
2018-11-14,6.6,3.4,13.2,,,309.0,3.6,11.1,1026.9,,69.95833333333333,47.0,84.0
2018-11-15,5.8,3.0,11.9,,,325.0,3.6,11.1,1024.1,,70.20833333333333,51.0,82.0
2018-11-16,5.3,2.4,10.7,,,12.0,3.5,13.0,1022.5,,62.333333333333336,40.0,78.0
2018-11-17,2.1,-0.6,4.0,,,41.0,4.1,20.4,1025.0,,63.833333333333336,53.0,74.0
2018-11-18,-0.1,-3.1,3.7,,,31.0,3.9,14.8,1020.9,,61.875,45.0,74.0
2018-11-19,-2.9,-5.0,-0.3,,,34.0,3.1,13.0,1008.5,,69.95833333333333,63.0,74.0
2018-11-20,-1.5,-4.1,1.1,,,56.0,3.5,11.1,1008.3,,73.125,62.0,89.0
2018-11-21,1.3,-1.0,3.9,,,49.0,2.4,9.3,1014.2,,75.95833333333333,69.0,83.0
2018-11-22,1.4,-1.3,6.0,,,18.0,2.5,9.3,1019.4,,75.70833333333333,57.0,86.0
2018-11-23,1.0,-0.6,2.1,,,46.0,3.1,13.0,1020.4,,88.20833333333333,74.0,100.0
2018-11-24,1.2,-1.2,4.0,,,5.0,2.3,9.3,1015.6,,87.375,75.0,99.0
2018-11-25,-0.6,-3.1,3.6,,,22.0,2.8,11.1,1010.1,,78.75,60.0,93.0
2018-11-26,-0.6,-3.5,2.7,,,312.0,3.2,11.1,1004.7,,76.41666666666667,61.0,93.0
2018-11-27,1.5,-0.8,4.0,,,296.0,4.6,18.5,1013.8,,56.291666666666664,45.0,62.0
2018-11-28,0.8,-2.4,5.9,,,354.0,3.2,11.1,1018.7,,58.333333333333336,45.0,76.0
2018-11-29,1.8,-0.8,6.0,,,36.0,2.5,9.3,1021.2,,73.41666666666667,58.0,81.0
2018-11-30,-0.3,-2.2,1.9,,,22.0,2.2,9.3,1017.7,,81.20833333333333,67.0,96.0
2018-12-01,-0.5,-1.9,2.8,,,0.0,2.4,7.4,1018.7,,78.91666666666667,65.0,93.0
2018-12-02,0.9,-2.3,3.5,,,14.0,2.7,9.3,1018.0,,86.79166666666667,73.0,97.0
2018-12-03,4.6,2.5,7.2,,,306.0,3.8,18.5,1016.3,,89.95833333333333,77.0,96.0
2018-12-04,3.9,1.4,7.3,,,269.0,4.9,18.5,1020.0,,70.91666666666667,44.0,92.0
2018-12-05,3.0,0.1,7.0,,,335.0,2.7,11.1,1022.2,,64.70833333333333,52.0,72.0
2018-12-06,3.0,0.8,7.1,,,329.0,3.2,13.0,1022.7,,76.5,67.0,83.0
2018-12-07,3.5,1.0,7.4,,,329.0,3.3,18.5,1018.9,,71.16666666666667,56.0,79.0
2018-12-08,2.1,0.3,4.5,,,258.0,6.5,24.1,1021.8,,59.25,44.0,85.0
2018-12-09,1.8,0.2,4.8,,,275.0,7.6,42.6,1017.6,,73.41666666666667,61.0,85.0
2018-12-10,0.9,-0.4,2.7,,,267.0,6.2,24.1,1024.4,,73.0,53.0,95.0
2018-12-11,-1.1,-4.9,1.5,,,295.0,4.1,16.7,1019.6,,51.5,42.0,64.0
2018-12-12,-4.4,-7.2,-0.8,,,331.0,2.8,11.1,1017.1,,60.625,48.0,68.0
2018-12-13,-3.9,-4.7,-2.8,,,22.0,3.0,11.1,1016.3,,65.75,59.0,74.0
2018-12-14,-4.6,-7.0,-0.7,,,3.0,3.4,11.1,1014.2,,64.41666666666667,54.0,75.0
2018-12-15,-4.8,-9.3,-0.3,,,341.0,3.0,11.1,1016.1,,52.958333333333336,35.0,69.0
2018-12-16,-0.6,-2.4,0.9,,,356.0,2.0,9.3,1015.8,,92.125,78.0,100.0
2018-12-17,-0.1,-3.6,2.9,,,308.0,3.3,14.8,1021.3,,79.08333333333333,54.0,98.0
2018-12-18,-2.8,-6.2,1.5,,,10.0,3.2,11.1,1025.9,,60.541666666666664,47.0,70.0
2018-12-19,-2.5,-3.9,-1.4,,,21.0,2.4,9.3,1021.0,,84.375,70.0,98.0
2018-12-20,-3.3,-5.4,-0.1,,,321.0,3.1,13.0,1024.1,,79.91666666666667,66.0,91.0
2018-12-21,-1.9,-5.6,1.4,,,332.0,3.4,13.0,1027.2,,80.95833333333333,67.0,94.0
2018-12-22,3.0,1.1,5.8,,,284.0,4.8,20.4,1025.2,,81.95833333333333,67.0,96.0
2018-12-23,2.8,-0.1,7.3,,,293.0,4.6,16.7,1025.4,,74.625,58.0,89.0
2018-12-24,5.5,1.6,10.5,,,286.0,5.9,27.8,1022.5,,66.25,49.0,84.0
2018-12-25,1.4,-1.0,5.3,,,345.0,3.1,11.1,1028.0,,49.625,39.0,60.0
2018-12-26,0.6,-1.8,5.4,,,336.0,3.0,9.3,1026.9,,54.958333333333336,42.0,62.0
2018-12-27,1.3,-1.6,5.8,,,322.0,2.9,9.3,1023.9,,55.083333333333336,44.0,63.0
2018-12-28,2.2,-0.5,6.3,,,341.0,2.5,9.3,1022.9,,59.666666666666664,47.0,66.0
2018-12-29,2.3,-0.1,6.3,,,319.0,2.9,9.3,1025.9,,57.458333333333336,50.0,65.0
2018-12-30,3.2,-0.3,9.1,,,332.0,3.8,14.8,1026.9,,41.25,24.0,50.0
2018-12-31,2.8,0.1,7.1,,,358.0,3.6,11.1,1027.0,,56.625,42.0,65.0
2019-01-01,2.4,-0.2,6.5,,,319.0,3.7,13.0,1024.9,,52.625,36.0,64.0
2019-01-02,3.4,-2.2,6.9,,,298.0,6.0,25.9,1023.7,,23.25,12.0,37.0
2019-01-03,-3.2,-5.5,-0.1,,,343.0,3.8,14.8,1027.3,,47.791666666666664,28.0,63.0
2019-01-04,-3.9,-6.9,0.3,,,338.0,3.5,11.1,1027.5,,60.666666666666664,47.0,70.0
2019-01-05,-0.8,-4.8,4.5,,,331.0,4.5,16.7,1024.2,,54.541666666666664,43.0,64.0
2019-01-06,2.4,-2.0,6.4,,,329.0,4.9,16.7,1024.2,,43.708333333333336,29.0,62.0
2019-01-07,-0.9,-3.1,3.4,,,320.0,3.7,11.1,1025.1,,57.583333333333336,45.0,66.0
2019-01-08,0.4,-3.5,5.0,,,304.0,5.0,24.1,1020.5,,56.833333333333336,43.0,71.0
2019-01-09,-2.2,-5.2,0.1,,,295.0,5.9,22.2,1015.0,,48.458333333333336,38.0,63.0
2019-01-10,-5.4,-7.5,-2.6,,,326.0,3.8,13.0,1018.6,,45.916666666666664,36.0,52.0
2019-01-11,-7.1,-10.5,-1.4,,,289.0,3.6,11.1,1023.2,,51.458333333333336,34.0,58.0
2019-01-12,-3.5,-7.2,1.7,,,330.0,4.2,14.8,1020.9,,58.416666666666664,48.0,67.0
2019-01-13,3.3,-3.2,7.3,,,288.0,6.5,25.9,1015.3,,58.25,48.0,68.0
2019-01-14,3.7,0.5,6.6,,,270.0,7.2,27.8,1013.5,,52.458333333333336,32.0,77.0
2019-01-15,0.0,-2.6,4.1,,,329.0,4.1,16.7,1017.6,,45.25,30.0,58.0
2019-01-16,-1.0,-3.9,4.6,,,351.0,2.8,9.3,1017.0,,52.125,37.0,60.0
2019-01-17,-1.4,-3.2,1.2,,,337.0,2.7,13.0,1015.0,,70.08333333333333,61.0,88.0
2019-01-18,-2.6,-4.7,1.1,,,286.0,3.5,13.0,1016.3,,49.958333333333336,35.0,60.0
2019-01-19,-3.2,-6.2,0.7,,,8.0,2.1,9.3,1017.0,,57.583333333333336,44.0,69.0
2019-01-20,-4.7,-8.0,1.2,,,341.0,2.6,9.3,1015.4,,63.5,41.0,75.0
2019-01-21,-4.8,-7.6,0.3,,,338.0,3.1,11.1,1017.7,,55.541666666666664,36.0,65.0
2019-01-22,-5.5,-8.4,-0.1,,,276.0,3.1,11.1,1010.5,,51.625,34.0,62.0
2019-01-23,-6.0,-8.0,-3.0,,,335.0,2.8,9.3,997.8,,60.958333333333336,51.0,70.0
2019-01-24,-4.7,-6.5,-1.0,,,15.0,3.7,14.8,1003.5,,54.333333333333336,35.0,69.0
2019-01-25,-4.6,-7.1,-0.5,,,332.0,4.8,16.7,1011.0,,35.75,21.0,45.0
2019-01-26,0.8,-4.5,5.8,,,329.0,4.3,16.7,1010.9,,45.291666666666664,36.0,51.0
2019-01-27,-1.5,-3.0,0.4,,,290.0,4.2,18.5,1001.5,,65.625,50.0,89.0
2019-01-28,-3.7,-5.6,-0.9,,,272.0,5.1,18.5,1004.8,,55.583333333333336,38.0,72.0
2019-01-29,-4.3,-6.4,-0.7,,,295.0,3.2,13.0,1008.8,,49.083333333333336,31.0,61.0
2019-01-30,-5.0,-7.9,-1.5,,,332.0,3.6,16.7,1004.1,,61.916666666666664,34.0,85.0
2019-01-31,-4.9,-8.3,-0.2,,,7.0,2.5,11.1,1002.8,,76.54166666666667,58.0,96.0
2019-02-01,-3.5,-4.4,-2.5,,,40.0,4.4,16.7,996.9,,93.54166666666667,73.0,100.0
2019-02-02,-2.4,-3.8,-0.6,,,21.0,2.9,9.3,996.3,,93.20833333333333,82.0,99.0
2019-02-03,-1.8,-3.3,0.4,,,345.0,4.2,14.8,1008.7,,68.04166666666667,53.0,94.0
2019-02-04,-3.2,-6.8,3.8,,,331.0,3.3,11.1,1025.3,,56.291666666666664,36.0,65.0
2019-02-05,-1.9,-6.2,6.5,,,347.0,2.8,11.1,1023.7,,49.916666666666664,32.0,66.0
2019-02-06,-0.3,-4.2,8.1,,,334.0,3.2,11.1,1022.8,,43.25,26.0,51.0
2019-02-07,0.1,-3.9,5.9,,,343.0,3.1,13.0,1019.5,,49.375,34.0,66.0
2019-02-08,0.4,-3.7,6.1,,,359.0,2.9,13.0,1020.0,,51.625,33.0,64.0
2019-02-09,0.4,-3.7,6.2,,,323.0,3.5,14.8,1020.6,,60.458333333333336,45.0,70.0
2019-02-10,0.3,-2.1,3.3,,,355.0,4.2,20.4,1015.2,,69.79166666666667,58.0,90.0
2019-02-11,-1.4,-2.9,0.4,,,277.0,5.9,24.1,1022.4,,60.708333333333336,48.0,77.0
2019-02-12,-1.0,-4.4,5.9,,,328.0,4.0,14.8,1029.6,,35.333333333333336,18.0,47.0
2019-02-13,0.4,-3.8,8.1,,,351.0,3.2,11.1,1032.5,,40.916666666666664,25.0,51.0
2019-02-14,2.5,-1.9,10.7,,,341.0,3.1,11.1,1033.4,,47.875,30.0,59.0
2019-02-15,3.9,-0.2,11.9,,,326.0,3.3,13.0,1031.0,,43.583333333333336,25.0,54.0
2019-02-16,3.5,-0.6,11.8,,,322.0,3.3,11.1,1029.2,,42.041666666666664,23.0,51.0
2019-02-17,3.0,-1.4,12.9,,,322.0,3.6,13.0,1027.0,,42.375,19.0,52.0
2019-02-18,1.8,-2.1,9.4,,,311.0,3.6,13.0,1023.4,,45.791666666666664,26.0,58.0
2019-02-19,0.6,-3.6,8.0,,,295.0,3.3,11.1,1021.7,,45.416666666666664,27.0,58.0
2019-02-20,1.2,-3.5,8.7,,,306.0,3.3,11.1,1023.3,,48.666666666666664,30.0,59.0
2019-02-21,2.5,-2.0,10.6,,,305.0,3.4,11.1,1027.3,,50.333333333333336,29.0,64.0
2019-02-22,5.2,0.0,11.9,,,344.0,4.2,13.0,1026.0,,42.833333333333336,29.0,56.0
2019-02-23,4.9,1.2,11.7,,,357.0,3.5,11.1,1027.2,,50.25,30.0,63.0
2019-02-24,4.4,-0.3,12.8,,,349.0,3.5,11.1,1029.2,,51.25,30.0,69.0
2019-02-25,5.3,0.3,13.2,,,343.0,3.4,11.1,1030.7,,48.416666666666664,29.0,62.0
2019-02-26,7.0,2.1,15.7,,,326.0,3.8,13.0,1029.2,,40.458333333333336,20.0,58.0
2019-02-27,7.4,2.1,16.7,,,300.0,3.8,13.0,1024.7,,38.916666666666664,19.0,50.0
2019-02-28,6.8,2.2,13.3,,,279.0,5.1,20.4,1021.8,,43.958333333333336,24.0,61.0
2019-03-01,4.1,1.6,9.5,,,262.0,6.5,31.5,1019.2,,49.625,27.0,65.0
2019-03-02,3.0,-1.1,7.5,,,273.0,4.6,20.4,1018.6,,51.166666666666664,34.0,61.0
2019-03-03,4.3,-1.0,11.1,,,268.0,4.0,13.0,1018.6,,49.083333333333336,28.0,67.0
2019-03-04,2.7,0.0,7.9,,,258.0,5.5,29.6,1012.6,,57.791666666666664,44.0,73.0
2019-03-05,2.6,-1.1,8.2,,,244.0,5.2,20.4,1016.7,,50.958333333333336,29.0,68.0
2019-03-06,2.5,-2.1,7.9,,,48.0,5.3,22.2,1014.5,,56.458333333333336,34.0,72.0
2019-03-07,3.9,0.9,7.6,,,241.0,5.4,24.1,1010.0,,68.08333333333333,44.0,92.0
2019-03-08,2.6,-1.8,8.2,,,239.0,4.3,22.2,1020.1,,58.958333333333336,37.0,78.0
2019-03-09,4.3,-0.7,10.4,,,256.0,5.0,22.2,1023.9,,63.458333333333336,41.0,76.0
2019-03-10,6.6,3.3,11.4,,,257.0,6.9,31.5,1021.6,,66.0,43.0,87.0
2019-03-11,1.7,-3.0,5.0,,,255.0,8.9,51.8,1025.3,,50.833333333333336,31.0,66.0
2019-03-12,1.1,-5.2,8.7,,,259.0,4.8,20.4,1023.9,,40.875,21.0,67.0
2019-03-13,1.4,-0.7,3.9,,,273.0,6.6,35.2,1018.6,,54.833333333333336,32.0,86.0
2019-03-14,0.9,-2.5,5.5,,,253.0,6.8,29.6,1019.7,,63.25,40.0,92.0
2019-03-15,5.0,0.3,10.8,,,258.0,7.9,33.3,1018.5,,67.79166666666667,43.0,93.0
2019-03-16,8.2,1.8,17.3,,,253.0,5.7,22.2,1017.6,,43.041666666666664,13.0,73.0
2019-03-17,6.6,1.5,14.3,,,254.0,5.8,29.6,1012.3,,44.916666666666664,23.0,63.0
2019-03-18,1.6,-0.8,5.2,,,271.0,6.3,27.8,1019.8,,43.791666666666664,28.0,55.0
2019-03-19,0.9,-3.2,6.7,,,4.0,4.5,22.2,1025.0,,42.833333333333336,23.0,55.0
2019-03-20,1.8,-3.0,8.4,,,11.0,4.9,20.4,1030.5,,43.333333333333336,24.0,56.0
2019-03-21,3.5,-2.7,11.7,,,18.0,5.7,22.2,1031.0,,35.208333333333336,16.0,51.0
2019-03-22,6.1,-0.7,14.7,,,4.0,4.8,22.2,1029.7,,29.333333333333332,11.0,46.0
2019-03-23,8.2,1.2,17.5,,,347.0,4.4,20.4,1025.6,,31.791666666666668,13.0,44.0
2019-03-24,8.8,2.5,17.1,,,277.0,4.8,24.1,1022.9,,37.791666666666664,18.0,54.0
2019-03-25,6.6,2.3,13.9,,,280.0,6.2,31.5,1017.0,,42.666666666666664,15.0,60.0
2019-03-26,2.6,-1.3,7.7,,,15.0,6.0,31.5,1022.8,,35.5,20.0,49.0
2019-03-27,3.3,-2.5,10.6,,,1.0,4.7,22.2,1024.9,,39.5,21.0,59.0
2019-03-28,4.6,-1.3,11.8,,,10.0,4.5,22.2,1028.6,,49.208333333333336,28.0,68.0
2019-03-29,4.9,-1.1,11.5,,,19.0,4.9,24.1,1030.5,,45.833333333333336,26.0,64.0
2019-03-30,6.1,-1.0,14.5,,,306.0,4.7,22.2,1025.4,,38.25,12.0,60.0
2019-03-31,7.2,0.0,15.6,,,281.0,4.4,22.2,1018.8,,37.625,14.0,60.0
2019-04-01,7.3,1.1,14.3,,,12.0,4.5,24.1,1017.0,,38.0,16.0,58.0
2019-04-02,6.7,2.2,12.7,,,302.0,4.5,24.1,1015.0,,51.833333333333336,28.0,75.0
